id,ratedFloodZone,elevationDifference,postFIRMConstructionIndicator,primaryResidenceIndicator,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim
6a63fdcc-8590-46ef-8c0c-a44f6b5fcdb2,AE,,0,0,348.25,0.00,0.00
54e5816a-0b2e-4a61-a5a3-0a82aa1ca419,AE,-9.0,1,1,100896.21,0.00,0.00
ca2b4699-a1c7-4472-996b-bcd41ea1e0ce,AE,,0,0,,,
ced4e778-6149-46a5-98df-7c59f1efd204,A07,,0,0,88700.00,0.00,30000.00
305723f6-db0b-4daa-935f-870d1d42ac6b,A08,9.0,1,1,7808.55,0.00,0.00
eb6c626d-304b-48e3-ba3e-fca50a2caaff,A,,0,0,4184.51,0.00,0.00
c6a2d14e-112e-4d4f-866d-6baa03ca781a,C,,0,0,730.80,0.00,0.00
8c8794fa-4836-4e0e-a4c8-becfb6965895,AE,-2.0,0,0,19550.31,8813.88,0.00
eef407a0-43e1-44d3-94fb-e90945b0019f,X,,0,0,,,
cae0b71c-4a50-4c97-8b29-34ea51d3bd7e,AE,,0,1,3790.96,0.00,0.00
73ded0c4-83e3-43b3-8eb3-b1987807f96e,A,,0,0,,,
d0b5dac1-0195-4dbe-bf53-749c0de135b3,X,,1,1,60095.56,27594.64,0.00
a7c690f1-649c-457b-ba96-90dd275da6a0,,,0,0,0.00,15252.00,0.00
b9e0d52b-00af-4b66-8cd7-bf7d7f85f945,AE,-2.0,1,0,8589.47,2083.34,0.00
a33d4d05-6315-4d31-8898-c921d8a90c3a,A08,1.0,1,0,12228.67,0.00,0.00
f0f40943-797e-419d-bd28-d321b14be432,X,,1,1,237.50,0.00,0.00
10906065-2f4b-48e5-8905-b22fd509b3c5,A08,,0,0,,,
0ddeb8bf-beac-4056-a85c-316df2c57d57,VE,,0,1,201877.65,10000.00,0.00
bd2d09de-2cb7-420c-8aea-453e634647b6,AE,,0,1,13351.74,7625.21,0.00
f1b79464-c058-4f32-9417-a16f5841d694,,,0,0,1052.88,0.00,0.00
57233f35-c75b-4d68-8356-5f21a8a3fbf8,X,,1,0,,,
b34d358f-dac6-4747-b07a-09478afc15a5,A,,1,1,0.00,0.00,0.00
036b6dbc-7a8d-4112-889f-cc4858dd7596,AE,,0,0,,,
0e9f553c-db6b-4644-b473-bacf1d249786,A04,,0,1,26097.47,0.00,0.00
2467559c-22ae-4aac-90b0-0054c91f896e,AE,,0,1,0.00,1818.92,0.00
4a9aed7e-593e-4e43-bd93-4069cdb84222,A,9.0,0,1,1768.34,0.00,0.00
71b0c7b6-3c45-49df-a626-608760adecb5,A04,-3.0,0,0,10281.71,5096.66,0.00
885a348b-bd07-4e08-bc98-9a013d131a79,,,0,0,,,
b885472c-2be3-4835-a700-5e9aac28b8d9,A05,,0,0,6882.58,1308.09,0.00
f9380b11-de82-449a-9392-d982c1dfbde1,A02,0.0,0,0,50000.00,10000.00,0.00
5fddb825-ac89-4ae3-b9c2-e966399761b9,V08,,0,0,659.30,0.00,0.00
371564a7-3418-44cd-8f10-d7174e496cc3,AE,,1,0,19438.36,0.00,0.00
81b6ea9f-7626-4398-8ef7-03b0047ea305,AE,,0,0,2863.31,0.00,0.00
065ba30d-85c5-4139-a860-16e316caac4b,C,,0,0,983.00,2960.00,0.00
720687ad-1814-4aed-95b9-5585a337aa88,AE,,1,0,9224.75,0.00,0.00
60f0f9c4-9a54-4cea-ba41-3562725f14b1,VE,0.0,1,1,0.00,0.00,0.00
767b6539-ebac-4978-8813-fcb4e8044297,AE,1.0,1,1,5734.22,0.00,0.00
aac25961-d84b-412e-9cdf-0606ffedfd2d,AE,2.0,0,1,,,
05bd0696-ac87-4754-b33c-85f7d9910893,AE,,0,1,14541.45,0.00,0.00
ca5c9f93-8ba6-43b8-a722-1369f235a7ed,AE,,0,1,16614.08,0.00,0.00
0814aac8-ee0f-42c5-963e-4ff723563d75,AE,1.0,1,1,,,
cb939da3-7808-4543-b578-dab6525d092a,X,,0,0,20000.00,0.00,0.00
5696cc62-751b-496d-a987-1a532e97e374,AE,1.0,1,1,,,
c933f40a-f096-4056-9a56-54708a16bf9e,A,1.0,1,0,10261.73,0.00,0.00
ea457fd5-8565-4395-91cf-893833da7e5b,AE,1.0,1,1,,,
8dbbb7cb-0d69-4316-ba09-d456aa92fa92,V14,,0,0,,,
b84cf6cc-7b68-46b5-bdea-b9b748e69975,AE,,0,1,17550.79,0.00,0.00
06ee2554-c415-4ba7-802f-9893949ba251,X,,0,0,1230.10,0.00,0.00
cfdbf70d-5c4d-42e0-b8c5-52a1249bb78f,X,,1,1,7722.06,0.00,0.00
29fc7551-de84-4e51-b719-1924d11cb64b,A,,1,0,9431.26,0.00,0.00
a681aee1-6981-471a-9b6f-89e5bffde325,AE,,0,1,2923.24,0.00,0.00
d60eed5d-726e-48b5-a701-38570280d160,B,,0,0,4851.33,0.00,0.00
85cbd26c-c596-494f-aa1b-b20dd0253c95,AE,-4.0,1,0,0.00,16049.29,0.00
5b5abf29-a346-43e1-97fd-7594855c1320,,,0,0,733.66,580.00,0.00
e81f83a3-7a36-4bbb-80c4-d21282363a0a,AE,-5.0,1,1,27655.78,0.00,0.00
0b8e08ca-fac0-4847-999f-294e2ffc2de4,A02,,0,0,0.00,12798.93,0.00
82d4b2a2-ffa3-4106-ba5c-485aca412664,A05,,0,1,9161.95,0.00,0.00
07b68cff-0c79-4be6-aadb-7ee44e592da7,AE,,0,0,50089.75,28661.46,0.00
f5ca244e-bb78-4ccd-8a97-d68be8567289,AE,0.0,1,1,,,
08e5f216-947a-451c-8054-7d1fd8470753,AE,5.0,1,1,78562.61,35949.95,0.00
65f985f2-da45-4bd0-9ab4-a4276d101c32,AE,4.0,1,0,0.00,0.00,0.00
14fb3053-a264-4682-8dd4-409a3676ef2e,X,,0,0,78872.22,24947.95,0.00
61c9eee6-51ab-45fc-8bee-5daaafdbd3ce,AE,0.0,1,1,,,
384c3bcc-aa74-45bd-a6b1-9d57944bab85,X,,1,0,,,
cb76e1eb-92fb-4588-880a-30e4c5e105af,AE,,0,1,17914.17,18102.31,0.00
7cc2b876-6675-41d4-867b-83713a58e06c,AE,,0,1,12054.88,0.00,0.00
9ddb0127-30e8-46f8-9094-f26bace8500b,AE,0.0,1,1,66649.00,0.00,0.00
e013df68-6864-432d-8dac-e10b24e20bf7,AE,,0,0,,,
ebeed9cc-c533-47ec-a5fc-deffaff59427,A,,0,0,2746.79,0.00,0.00
eec45e12-4363-40e4-9104-8e67afa57382,X,,0,0,86182.98,22424.47,0.00
29233381-a529-4b17-9d33-9c3a5717ea1b,,,0,0,,,
1ce47b48-0b8d-4da1-81dc-4b3de3e4561e,X,,0,1,14309.97,0.00,0.00
e2cfa95d-13d8-4eba-87d1-8c713a450ccc,C,,0,0,6667.90,253.25,0.00
9c3a7b25-fabb-4678-9454-f3b5ca4e4683,,,0,0,1131.00,2040.00,0.00
72164812-154c-462b-b462-a7c2a9ac454e,X,,0,1,,,
d2a64bb2-f759-41b3-93be-eb6d556a1d6f,AE,2.0,0,1,42628.57,11000.00,0.00
2bab60f1-d83b-4b8d-a6c9-a983b681a46c,X,,1,1,31875.88,0.00,0.00
c3fb853f-9ec4-491c-9eb2-edef9d16cf05,X,,1,1,,,
33acd435-d553-4e8d-a36f-5b865d4e7757,AE,-8.0,1,1,209838.75,71100.00,0.00
f2922250-bbfb-4848-b5f1-a6ca495d82dc,A04,-1.0,0,1,2401.47,0.00,0.00
db530d0d-ff0b-400c-96df-152309c6effa,AE,,0,1,24893.58,1276.54,0.00
c4a98cfc-5a07-4fee-9f58-66f508bc501f,AE,0.0,0,1,6024.24,3584.63,0.00
e0a4128a-b86b-40e4-87e3-77a5f95d88ae,A,,0,0,,,
cc765a6c-55ba-486e-a5fb-4139ebba3b4f,AE,,0,1,,,
e97e25da-5cb2-46fe-86af-b88c1a769e82,V19,,0,0,6374.16,584.86,0.00
c456c829-331c-46ce-9398-f530e03ebc88,C,,0,1,111412.85,26536.88,0.00
8a54ba24-a28d-4a7d-8d26-babcdfe1f7de,X,,0,1,105771.75,6262.28,0.00
aabdb7f8-3948-43af-859c-584bc3ad097a,A,,0,0,,,
1457c102-2494-4617-8fc3-87343175f6c8,A,,0,0,1708.57,524.00,0.00
a1d1ae1e-4cea-4fbf-91e4-0fc1487202a9,AE,,0,1,141920.58,0.00,0.00
867491e8-b596-4cf0-ba35-a72ca8b18e0b,A14,,0,1,382.98,3163.83,0.00
b36e6d1e-ceec-4c6a-8411-447629419214,A03,,0,1,,,
d43f40ec-0ce1-4c40-9365-5e88ab6ad7ee,X,,0,0,10555.64,0.00,0.00
d2869359-f153-457c-a215-366e2d7d70f7,A03,,0,0,1915.60,1107.10,0.00
10559459-6200-443f-bdca-24dd160ea6a3,,,0,0,2682.87,0.00,0.00
6558f803-7000-49f5-bd5e-e9a8a05db9e2,A08,,0,0,5010.00,0.00,0.00
0ebfbb7c-2882-4bf3-b1cf-0042183ecdec,,,0,0,1000.00,1900.00,0.00
2ea0b9c8-b6df-4555-8b4f-0c7f63c08ffc,AE,,0,0,8323.93,13433.00,0.00
2b4baf9b-0a16-47c5-877c-32fb51b42c7a,X,,1,1,,,
875dbdb9-5011-4e95-a959-b56299259476,AE,2.0,0,1,0.00,0.00,0.00
7f4f7eed-b63e-4cdc-943a-27b15624d5fc,AE,4.0,0,1,16777.73,0.00,0.00
bd82c140-5172-4ad2-ae98-586fbe16edc4,AE,2.0,1,0,,,
90714870-dbae-46c1-a2e7-d82092d149e1,AE,1.0,1,1,30663.11,0.00,0.00
41f52ce9-8651-43cb-9973-e7f85b6093cd,AE,,0,1,32631.07,10000.00,0.00
3dee9295-9179-4fb4-b9a9-6e38480a16f1,X,,0,1,10064.78,0.00,0.00
ec40e97f-35d1-4f1e-98f1-016d60fb7888,AE,,1,1,,,
5ae0bd56-ec87-4c14-b967-958a58743609,AE,1.0,0,0,6907.33,0.00,0.00
b7f6d3a3-c6aa-4c45-9f91-9e5bbf18e8dd,AE,,0,0,101783.91,0.00,0.00
947ff00c-a5cc-4daa-a4d8-f9d85aae71d0,B,,0,1,82500.00,18300.00,0.00
14e9d60a-ac51-469c-8508-907f5cda4310,A11,,0,0,,,
bf903ea5-1430-4f04-88f2-04d305e173d7,AE,3.0,0,1,12301.95,0.00,0.00
ce6e5229-10a2-4168-a2ea-ef2b83244e42,X,,0,0,,,
99de75cf-fb6c-42f1-9a5a-7cc63fb33064,V12,,0,0,3508.55,0.00,0.00
87a98d15-ca87-431d-8f5e-2cf304636245,AE,4.0,1,0,,,
0ab8dafb-1c9d-437d-a88b-8095d327fd64,B,,0,1,4618.45,0.00,0.00
81aa4f3e-2408-42eb-913e-17012a4efddf,A17,,0,1,9852.93,6216.04,0.00
5791c347-6104-411f-80cd-6e5d077f3c2f,AE,-1.0,0,0,31147.04,0.00,0.00
f044ff36-11de-451a-af0c-387c8d68bf3b,X,,0,1,14789.50,0.00,0.00
3f8a5722-1bd4-4543-82e0-518f26e841e4,AE,,0,1,,,
b69394ef-d6b2-4193-82ad-939a3b709693,VE,,0,0,5201.39,0.00,0.00
c563439b-9b84-4226-8003-26f0d25d56bb,C,,0,1,4405.23,0.00,0.00
bdcc8a40-aeb2-40ad-88c4-5836bbea39fe,AE,,0,0,28830.14,4172.41,0.00
09df84c9-21a1-41ce-8aa1-0a3a17d8862d,X,,1,1,34959.48,14917.68,0.00
7c948e50-77a3-4094-957c-f2d776ebf922,A,,0,1,,,
76bc3ab5-aebe-4c75-8cc0-09047f9ca40e,A,,0,0,20440.40,0.00,0.00
831b45b7-1a43-4f60-8de9-5a8ccffe3e4e,X,,1,1,0.00,7590.64,0.00
e9cb01a0-9d2a-4ae1-a236-e8313aad1930,AE,,0,0,47975.63,0.00,0.00
357e5edf-f55b-40d9-bcc9-3d89af6a76de,A14,,0,0,278.86,0.00,0.00
56f630e7-aa5d-4f90-8d0b-10c238a4c93c,X,,1,0,62116.89,0.00,0.00
571ab842-4c46-4794-88f3-10de83a59b7d,A,,0,0,6450.00,3796.00,0.00
b3087516-52ff-4a95-94b3-8cb6744d6511,AE,1.0,1,1,6931.88,0.00,0.00
346738d5-da69-486f-9672-19f6cd82e298,AE,,0,1,6401.53,0.00,0.00
80ca0c07-1136-4ee1-9ef1-f7fda4760a0c,AE,0.0,0,1,,,
9e46bf6a-9906-4fea-afd0-d520d3f26240,AE,,0,1,119446.48,44000.00,0.00
4013fe7a-61d9-48f5-bac5-43eb054b40e9,AE,2.0,1,0,900.61,7326.20,0.00
663fa20f-ff6e-43a4-9567-cf294f432010,A09,,0,1,38402.65,22816.87,0.00
143aff68-8d24-438c-8618-98331e5614d8,A07,,0,0,1079.47,0.00,0.00
4c50c6c5-97df-4ea4-871d-d3cc3679e603,,,0,0,,,
3f1bb2ec-368b-4099-9eff-c8b3019eb93d,X,,0,0,,,
45f7fa4c-92d5-4e03-8831-98963167918c,A03,1.0,1,0,109632.84,0.00,0.00
9923eaa4-e2d8-44af-9289-c0ebb75932d6,C,,1,1,20440.84,21770.98,0.00
d77df2ba-25b3-412c-ae6f-099b2ba93b18,AE,3.0,1,1,250000.00,35987.17,0.00
35b307e2-5bf1-49db-9049-1ea5e50cd270,X,,1,1,21152.81,0.00,0.00
e3efd663-3e41-428a-9e5f-a483cf227702,AE,,0,1,2465.29,2580.95,0.00
2ac70dd4-2460-4d84-9a80-d5aea4c2470f,C,,0,0,64778.73,916.08,0.00
91624021-44b5-4b28-89d7-49892dddb34b,AE,,0,1,2093.58,0.00,0.00
27364307-91ca-487d-a871-84e43f9a6013,AE,0.0,0,0,60976.21,18106.96,0.00
44eb2da7-17df-459b-8b29-70bec7d6f136,A01,,0,0,2132.75,0.00,0.00
0788d245-8bfc-445d-a1ed-174925bbd695,AE,2.0,0,0,50150.32,2464.30,0.00
9f05b301-e2f8-4429-b05a-a2246d90af20,A,,0,1,,,
33f92483-ce91-476c-bd42-bcd3bc854719,X,,0,1,87319.16,21200.00,0.00
94ffaa05-4968-4e98-a64c-a38a89fa5384,AE,,0,0,,,
91a42693-d5f3-4908-9180-da69d9dfc31b,AE,-2.0,0,1,17346.37,6748.35,0.00
8f906d88-b8a3-4089-b6cb-e64c4a27039f,X,,0,0,5589.00,0.00,0.00
0cd13230-ac31-4d3b-883d-e3a9f13efadc,AE,,0,1,10463.96,1008.74,0.00
d144193c-ef39-4932-bb56-c68be676f08f,B,,0,0,10020.93,5303.96,0.00
a91cc33c-2d0a-43be-b38c-02582f87514f,AE,,0,0,64720.09,0.00,0.00
8845eb9e-a01d-44c8-b4c4-174021369f8b,A03,3.0,1,0,187168.06,0.00,0.00
534fa050-4eb1-42b9-bb37-205bd3fa4dbf,A,,0,0,8604.72,5487.26,0.00
0c2773eb-348a-45f1-ae47-ad3795e7ea46,C,,0,0,0.00,27123.99,0.00
56a6b63d-8346-4574-a897-f4929eeb0589,AE,,0,1,37566.15,24266.79,0.00
7a36808b-6d5d-4a13-8de7-eaebbfdb9631,X,,0,1,15306.08,0.00,0.00
e728955f-6b0d-450b-ba2b-175640f3735e,AE,2.0,1,1,0.00,2500.00,0.00
a9360925-c168-46d3-9116-dc0527d4d761,X,,0,1,9994.42,0.00,0.00
26ecc437-c008-4f94-94ab-257eea6113de,C,,0,1,,,
4e5c63ea-a048-4b47-9b09-ab80fea4b507,VE,1.0,1,0,,,
98c99178-989d-4cd3-b9d2-1fbf0c87c002,AE,0.0,1,0,85403.77,0.00,0.00
4a952057-d43b-44ec-9fa6-7fa56eb4f19c,AE,,0,0,101763.49,0.00,0.00
5d844996-8aaf-4666-b606-4141be95c33a,A13,,0,0,,,
6cc45927-d988-44ab-ac7c-459c5201eb18,AE,-1.0,1,1,25400.00,2916.88,0.00
82edb1e2-5925-4ddd-8df3-e2b70b3802b8,AE,,0,1,15797.21,9318.41,0.00
ac6240aa-43c8-45f4-8607-c85440e80c03,A,,0,0,,,
67fdfb73-5f81-49af-9b17-cd351fa40139,AE,,0,0,192185.39,0.00,0.00
2e3e9d60-a24b-4d8d-a5f4-7541fbd3681d,AE,7.0,1,1,18148.59,2352.30,0.00
72bf716c-9657-4c7e-a544-95de28c66871,,,0,0,3124.25,0.00,0.00
1d4077c5-c62b-431f-bf34-fd0fa3f19052,,,0,0,1185.97,18250.00,0.00
cff9927b-3b29-45c0-817e-899c4547c0c2,AE,,0,0,250000.00,2490.40,0.00
ad47277c-bd1a-4bd8-ba92-45c5e6fffdeb,X,,1,0,139359.50,0.00,0.00
4fe49784-3059-4a8b-9c6f-de2cdeae069a,AE,,1,1,,,
68d952df-f20d-404e-9a70-db99284a79ff,C,,0,1,45542.87,31400.00,0.00
b57dd7c9-3ddd-4c1a-8605-57ac0eba5ebc,X,2.0,1,0,0.00,0.00,0.00
3e0ddf0a-4ba6-475c-a61c-8a893763e487,A13,-7.0,0,0,2824.17,120.00,0.00
0043b886-94fd-4213-a17c-4565de63c87d,A06,0.0,1,0,,,
28e97acc-3be8-442a-8a9d-dd645cecd107,C,,0,1,,,
170e0073-826f-4a0c-ad03-893cd20d8dd9,AHB,1.0,1,0,48286.89,0.00,0.00
12134284-f458-48f6-8403-097810f88263,B,,1,1,100000.00,40000.00,0.00
b509eb85-7348-4159-a944-7ab0549d58d2,,,0,0,0.00,1740.80,0.00
02220cfe-9a20-40c7-902a-2212f14d0fd5,X,,0,0,339.20,0.00,0.00
27a94b94-d0fe-4068-97ad-0973726cd555,C,,0,1,1129.51,0.00,0.00
4580a2ee-cb54-4b8b-a41d-203d32a7ab2e,AE,0.0,1,1,173079.62,80000.00,0.00
05ae9362-c59c-499c-9fc1-7609e82c252b,A,,0,1,0.00,1026.25,0.00
6935c5ee-10a6-4660-8c26-334592cbfb12,AE,,0,1,24458.67,0.00,0.00
251b666c-a0cc-4dc8-8100-3d3c80db8f20,A07,,0,1,134200.00,0.00,0.00
ebc70316-9628-43cb-99de-bfb136cbff6d,A11,,0,0,18303.52,1539.21,0.00
3300d09b-c771-4ad5-8d13-69ab16f69e1b,A04,0.0,0,1,757.95,0.00,0.00
bc9c73e3-d5aa-4fc4-82d9-d2f264c65741,B,,1,1,0.00,20000.00,0.00
5ffd5e58-0e4f-46c0-b0b8-0c10d22e7e0e,AE,-5.0,1,0,,,
fbfdc85e-1024-4bba-8491-b5e9c659dd25,AE,,0,0,1567.32,3065.00,0.00
b767e97d-65a0-4d4a-9e38-e33706176043,C,,0,0,14322.08,9847.42,0.00
67413bf3-b778-4ba3-a9e7-8fad01334d81,AE,0.0,1,0,7708.65,0.00,0.00
e61eae66-e38b-403e-adbd-8b51840db476,A03,,0,1,,,
0599ec71-85b3-4d9b-a510-03acb36e3da2,AE,,0,1,230.61,0.00,0.00
47486732-9f07-4e91-9e96-b637819a7aaa,AE,,0,1,13260.11,0.00,0.00
94c682df-8307-4adb-b892-865a8b1e64d3,AE,,0,1,,,
b72a225c-a033-44f8-8faf-e042b678c9e9,A14,3.0,0,1,123000.00,9700.00,0.00
6cebc3ef-c440-4749-91ef-77e516a1702e,A,,0,0,375.00,0.00,0.00
3f1f8504-338c-4199-a4d1-a80604178469,A10,,0,0,5000.00,0.00,0.00
49537ce5-d403-4ba2-b024-c315c9a483fd,AE,5.0,1,0,6908.29,0.00,0.00
cdc3d064-3ccb-4f2b-a222-73f97fed7115,AE,1.0,1,1,17043.45,3559.98,0.00
6bb83f2a-e3b9-457a-915b-147ea6b020ef,AE,2.0,1,1,20226.03,7148.00,0.00
5d8f70d8-aa92-4bcb-9735-0cc02bc9d667,X,,1,0,30000.00,12000.00,0.00
7bfbaede-b867-411b-97ca-44a80e403efe,AHB,1.0,0,1,,,
566d0d81-9439-4955-a982-506681aa17c8,A,0.0,1,0,5612.28,0.00,0.00
d3cd2be8-0db5-46a4-a51d-e20c5689f528,D,,0,0,,,
8cabd0f7-f40d-4904-8838-8ff693bba7df,A06,,0,0,250000.00,0.00,0.00
a5f77f6a-a6f9-4bc3-bf6b-3e8988a56934,X,,0,1,,,
d348fcb1-4fdd-4656-842e-0ad13f99e989,VE,,0,0,62.12,0.00,0.00
0ef9e0f4-5153-49ba-ba2e-f23bf2d72d94,AE,1.0,0,1,94100.00,27100.00,0.00
0040d83e-906c-4f8e-a0f4-94596f3437aa,A11,,0,0,6290.66,0.00,0.00
32506739-be02-4326-b276-89f4595150e8,A05,1.0,0,0,1278.00,0.00,0.00
48557843-459a-49c8-8997-6c26c24d7575,AE,,0,1,176967.39,0.00,0.00
28dd377c-bc0f-42c4-9567-d317da4ed4b7,AE,,0,1,14982.62,0.00,0.00
1710a2f9-93fc-40cf-b2b2-2f68507609bb,A02,,0,0,19094.02,0.00,0.00
73f1dae6-b48e-4ba0-9286-f577f1265c3b,,,0,0,2000.00,451.00,0.00
dbe437f1-5d8b-4694-890f-f82365046700,A03,1.0,1,1,1407.55,0.00,0.00
e07a94ab-8559-4ccd-a2dc-e348a94b2062,X,,1,1,0.00,2500.00,0.00
21b32656-c359-42ad-87b5-70e15cbf4240,AE,0.0,0,0,,,
b133e325-edcf-4dc8-82d6-dd17cdcfba7f,A15,,0,1,20398.95,0.00,0.00
6818ad5a-7bd5-40e0-9fb4-5d57a9e49c8f,A,0.0,0,1,0.00,6944.20,0.00
529e9531-7159-422f-922f-d3ab06a21944,AE,,0,1,,,
6a0c3f52-d308-4ebc-ac7f-4995dd8e0c33,A07,,0,1,20607.78,794.00,0.00
5c0233c1-f1ce-4188-a698-0c3f5808a2d6,C,,0,0,,,
668e9508-22d7-4f6c-ac18-75dbb97cd14b,A08,,0,0,37596.55,10555.50,0.00
d161c7a3-1201-47d5-9e4d-538eed688b83,AO,-1.0,1,1,19813.86,31800.37,0.00
88cc92e4-dbb2-4da3-bc57-a9367f06fcb7,AE,2.0,1,0,18283.46,1534.16,0.00
f52f037a-b287-4970-9c8a-84744d3380f4,VE,,0,1,1117.80,0.00,0.00
b2028ca5-0a1e-4aa6-a5ee-1bd2464ddb6c,AE,,0,1,7632.97,0.00,0.00
028c4f84-8e5b-4f90-b50c-169dc357aefd,X,,0,1,53731.85,10154.85,0.00
842a573f-0248-4392-855a-9a7e2ba3cfc7,AE,,0,1,84826.18,13000.00,0.00
febbf2ff-208a-44cd-bb2d-8734d96e7e9e,B,,0,1,64256.22,18000.00,0.00
ed3f049b-9f04-43d4-806c-57b695f9ea83,VE,5.0,1,1,,,
11e4691d-83ff-4639-9df0-763e0f6bd7f3,B,,0,1,,,
e3357d86-0dd4-4f92-8276-2d11f0c63eca,AHB,4.0,0,1,,,
98745444-ab10-4b1d-93e8-e7258774b970,AE,,0,0,0.00,264093.39,0.00
d7c2eb71-80d2-412e-8541-6234809b3e14,AH,,0,1,,,
4b5f49ac-f452-4556-b8e4-4d7bd61b3a83,C,,0,0,0.00,710.00,0.00
fabdfbc5-21d6-458e-b0bf-5d897d358b02,AE,0.0,0,1,3857.18,2157.55,0.00
427858c6-953e-45fe-ac09-456388d0c91b,A14,,0,1,2202.75,0.00,0.00
0b7786dc-e5ce-49be-93ef-51cec7e7dda5,A17,,0,0,568.45,0.00,0.00
928c73f0-9706-4dba-b3cb-7dfe61abffcf,AOB,0.0,1,1,4118.00,0.00,0.00
6c6bca88-6f3d-4ff8-851c-ef87e0d62d06,,,0,0,,,
3083f051-b1eb-4c02-94bb-99a0208ece73,X,,1,1,4336.65,0.00,0.00
d9104d71-302a-4ab8-aeef-dd203ebcbb35,A08,,0,1,73500.00,28900.00,0.00
73850a6d-6c8e-49a4-b48a-7ffdd8f33d05,A01,,0,0,3119.06,288.08,0.00
8c8d33be-e1f8-49b6-b0ac-ba863d4ede43,AE,-1.0,1,1,53000.00,0.00,15000.00
7b90481d-71f2-47ed-b7f8-349f77f43418,AE,2.0,1,1,0.00,1062.97,0.00
bfda0c48-274b-498d-89ed-d2650fd51fe1,AE,,0,0,136343.09,5600.00,30000.00
d90127d3-f2ab-4d03-896d-623abea06dcd,AE,4.0,1,1,118156.21,0.00,0.00
1f1f8d6f-1d10-4de1-a1cc-dfb76cff4a7c,,,0,0,29299.24,0.00,0.00
4f946445-1914-49d9-8ad4-efcd81328be2,X,,1,1,,,
cfb5f9dc-3e74-4add-85d5-44ada7cb8d47,AE,,0,0,32303.40,2800.00,0.00
71e095fa-4f73-4557-894f-c310453b80ba,AE,12.0,0,1,141000.00,65758.39,30000.00
da7b12c1-9ab8-483c-b467-7dd92b4775fd,B,,0,1,,,
4d553c55-9e86-4f22-ade9-94ac3caf122b,AE,,0,1,13510.09,776.54,0.00
d042f837-27a4-473c-8199-ba61dc09b0cc,AE,4.0,1,0,,,
5c2f7983-2eab-4e59-bf23-c8bb012545b8,V16,,1,0,5891.15,0.00,0.00
f0dd1a61-e26a-44cb-904a-0afb7194bc39,X,,0,1,13553.08,7970.55,0.00
0b380f1b-ac7e-4998-90ce-aef74c37dd33,AE,,0,0,23395.00,0.00,0.00
215c50a2-09b1-46e0-88ac-f3c0a3e0e722,AE,,0,1,49896.40,0.00,0.00
a79a83bc-0acd-400e-a139-65183dc7bcbb,A99,,0,1,25286.06,2602.92,0.00
8148077e-7abc-4305-ae3a-ef695a18d259,A13,,0,0,10648.55,7318.53,0.00
7d6c5ebe-bb33-4044-8262-d6abbee80e74,X,,0,1,20000.00,12000.00,30000.00
3de54758-88b0-462f-bb9c-0cd058550f8b,X,,0,1,3612.30,0.00,0.00
311e91bb-04fa-4408-ad08-7092d989d33d,,,0,0,,,
d46b1a73-5048-4b8e-b778-54540ba21429,AE,0.0,1,1,71390.86,50000.00,0.00
4415876e-e39e-459b-8032-54dea2a4b97e,VE,,0,0,,,
923f221c-4f64-4b56-a956-2da0f660b872,AE,,0,0,5600.00,0.00,0.00
4b19aaa4-ff6d-4fae-b367-c97f0c6d1739,AE,9.0,1,1,,,
30266875-3386-40d1-9af2-f5da69d030ce,X,,0,1,3455.46,0.00,0.00
b727b251-f26e-4dbd-9313-9da356870fe9,A04,3.0,0,1,84100.00,21500.00,0.00
fc854a71-2c6a-49bf-98fd-6f2e23f49fb8,AE,1.0,0,1,10884.26,0.00,0.00
d7b8e496-6262-441b-9b42-fda668b123fe,,,0,0,9036.04,0.00,0.00
c3f1646e-c0f7-465d-a9f0-db1fac1904e0,AE,,0,1,7433.80,2332.75,0.00
92a7c99d-e217-48e0-82c1-d7493296fcd4,AE,,0,1,61580.14,1000.00,0.00
6d179b6c-7934-4fd1-a736-87e4f07fa2c9,AHB,3.0,1,1,1553.66,0.00,0.00
9f9fd7c3-c8f8-41c4-bd16-5397579196e0,A08,,0,0,56459.99,0.00,0.00
713f9374-eb33-4931-a1f1-c571eb250d89,A17,,0,0,16000.27,11200.00,0.00
25dd4107-e284-4f54-b16e-a8cdab26e400,X,,0,0,24259.52,0.00,0.00
f8778f51-6f8c-47f2-9245-5d5478b0de1b,AOB,9.0,1,0,,,
d766f2bd-1489-443f-9fbf-e849b6f45e04,AHB,2.0,1,1,1565.62,79.39,0.00
92c4a3bd-c131-4341-89b8-1153231e1125,,,0,0,,,
36280abf-c1c5-48d5-9932-34f49cb5c414,A,,0,0,10393.36,0.00,0.00
5b81038e-5102-46a3-b571-d9a484fe96aa,X,,0,1,1613.19,0.00,0.00
a91a301d-69a1-4811-9043-aed12198102e,AE,,0,0,0.00,100000.00,0.00
dccb1b56-f2ba-4183-be32-370a434b771d,A,,0,1,4714.66,0.00,0.00
7bb3d962-f022-43a9-9c73-1bddebb2e18f,A05,-2.0,1,1,,,
ee5df232-25d0-439f-97dd-da8552683d45,A02,4.0,0,0,0.00,235.75,0.00
afd90a40-6746-4ff5-b37b-b5e31592a400,AE,,0,1,8113.64,0.00,0.00
813e7e23-9b3f-475b-8b09-eafe952cd0b6,X,,0,1,1640.01,0.00,0.00
