id,dateOfLoss,asOfDate
f15768ba-ef0a-4ad4-a93d-62ebd22376a0,1982-12-27T00:00:00.000Z,2025-07-01T00:00:00.000Z
8fd051f2-fcc8-452c-9c65-3fb7e2a73813,2010-12-21T00:00:00.000Z,2025-07-01T00:00:00.000Z
a9f3f363-42c5-4ab9-b5a0-8939028d3102,2017-08-27T00:00:00.000Z,2025-07-01T00:00:00.000Z
e4e5f769-932a-4965-8571-e6c3ac7d5db4,1993-07-26T00:00:00.000Z,2025-07-01T00:00:00.000Z
bd811c03-5496-4709-b8ae-bcc4aef1239c,1983-08-18T00:00:00.000Z,2025-07-01T00:00:00.000Z
a5022843-abcb-46fe-aa41-eea761ddff6b,1993-03-13T00:00:00.000Z,2025-07-01T00:00:00.000Z
2885abdd-0fb1-4e10-8b8c-9b089241c994,1999-10-15T00:00:00.000Z,2025-07-01T00:00:00.000Z
f6f32fad-549b-4033-b3d8-3f57f9fe1f97,1983-08-18T00:00:00.000Z,2025-07-01T00:00:00.000Z
6e5b9d87-8244-4d3d-8f6d-c3a0b6c3d4f1,1993-07-16T00:00:00.000Z,2025-07-01T00:00:00.000Z
886c0dcf-ad44-4143-b93d-318da8c812c3,1995-10-04T00:00:00.000Z,2025-07-01T00:00:00.000Z
6d16078b-d3fa-40fd-96dd-34174aacc1e2,2004-09-16T00:00:00.000Z,2025-07-01T00:00:00.000Z
d1e44c15-fe1a-4186-a82a-60acd997b6dd,1982-07-18T00:00:00.000Z,2025-07-01T00:00:00.000Z
3f74b431-921b-4653-8ade-8dc688283916,1999-10-15T00:00:00.000Z,2025-07-01T00:00:00.000Z
c78c8a02-f0ab-40cb-8272-b400ed16454d,2009-07-06T00:00:00.000Z,2025-07-01T00:00:00.000Z
6251b402-039e-4e99-ab39-cf738fcf6c9e,1993-03-13T00:00:00.000Z,2025-07-01T00:00:00.000Z
c721e0dd-9836-49e6-99db-51084a538310,1982-12-03T00:00:00.000Z,2025-07-01T00:00:00.000Z
550d442f-bf31-4783-b584-6b7201972b65,2005-08-29T00:00:00.000Z,2025-07-01T00:00:00.000Z
5e05bac2-15ab-4815-9e1d-e955958a090c,1993-03-13T00:00:00.000Z,2025-07-01T00:00:00.000Z
ef8c77fc-8212-4e33-9ebd-5deb4a8286a2,2005-09-24T00:00:00.000Z,2025-07-01T00:00:00.000Z
8c3af9dd-a0fe-46ab-aada-2e924c7d7b8c,2024-09-27T00:00:00.000Z,2025-07-01T00:00:00.000Z
c9fcdb7a-2e26-4368-a1dd-96eb85510a8f,2010-07-22T00:00:00.000Z,2025-07-01T00:00:00.000Z
fd854232-7966-4044-a89b-bf8e0bb9732f,1985-07-24T00:00:00.000Z,2025-07-01T00:00:00.000Z
b9b2aa37-6266-4e51-85a2-faa283089104,2012-10-29T00:00:00.000Z,2025-07-01T00:00:00.000Z
c1df2916-2672-4bf4-8a49-db43e05b2838,2014-04-29T00:00:00.000Z,2025-07-01T00:00:00.000Z
15c45f14-cf02-4986-9d5f-dc5abe71f01d,2018-09-14T00:00:00.000Z,2025-07-01T00:00:00.000Z
b3686789-c26e-46d0-a97f-aae9de540f21,1992-12-11T00:00:00.000Z,2025-07-01T00:00:00.000Z
0f323c38-af6e-4416-87c5-b5167b52cc44,2016-08-13T00:00:00.000Z,2025-07-01T00:00:00.000Z
f2359f0a-a10f-46ea-8a93-30b4de556105,2024-09-26T00:00:00.000Z,2025-07-01T00:00:00.000Z
0f76207c-2587-49e5-9423-bdbb72e38472,2011-02-28T00:00:00.000Z,2025-07-01T00:00:00.000Z
38cecfc9-92ec-48dc-9fe1-7b911d090711,2001-06-09T00:00:00.000Z,2025-07-01T00:00:00.000Z
9cd8d814-cbac-40fb-a505-97a5192f37ed,2005-08-29T00:00:00.000Z,2025-07-01T00:00:00.000Z
9733d2d1-9eee-4e59-a6f0-26a48d881fab,2023-08-30T00:00:00.000Z,2025-07-01T00:00:00.000Z
ea41d14c-9cbf-49b7-90d7-289bba8f30f4,2017-06-24T00:00:00.000Z,2025-07-01T00:00:00.000Z
ad97828b-6c2e-4bbe-a460-69d4ba22e833,1998-09-28T00:00:00.000Z,2025-07-01T00:00:00.000Z
152de98d-8bc5-4ba0-bdeb-64fa4a9c3397,2012-08-29T00:00:00.000Z,2025-07-01T00:00:00.000Z
d3916a94-99e1-469c-af87-852b8e56bf5e,2012-10-29T00:00:00.000Z,2025-07-01T00:00:00.000Z
bffef401-6f97-430b-b041-d2de9f01b56a,1985-08-31T00:00:00.000Z,2025-07-01T00:00:00.000Z
fc864f42-be0c-4768-ad21-0e57d52804e8,1987-06-13T00:00:00.000Z,2025-07-01T00:00:00.000Z
8e327314-0bf7-421f-bf3e-19efc9e040f7,1983-08-18T00:00:00.000Z,2025-07-01T00:00:00.000Z
fa800d11-a5db-46ea-aecf-e5a1f7693674,1983-07-02T00:00:00.000Z,2025-07-01T00:00:00.000Z
ce776ea4-4c1c-4060-86a6-0d86b9f06392,2012-10-29T00:00:00.000Z,2025-07-01T00:00:00.000Z
361c7479-eb7f-4bb1-93d7-ff43f5972449,1996-10-05T00:00:00.000Z,2025-07-01T00:00:00.000Z
4208be96-8635-4454-81f4-a74ce95b841c,2017-08-25T00:00:00.000Z,2025-07-01T00:00:00.000Z
