path,horizon,state,n_claims,total_loss
1151,6,0,2,1530.8421546572883
1151,7,0,4,53347.843078544174
1151,8,0,3,27164.87626798218
1152,1,0,5,114728.9497031339
1152,2,0,6,247017.78769518598
1152,3,0,3,117532.14074154067
1152,4,0,3,106110.26254586643
1152,5,1,28,899304.485326436
1152,6,1,32,859205.6358272753
1152,7,0,1,4192.077298514618
1152,8,1,25,724758.2951946924
1153,1,0,5,61205.67891383916
1153,2,0,1,6971.66125220739
1153,3,0,4,53331.31854023656
1153,4,0,5,33095.27820676418
1153,5,0,3,265629.1510416572
1153,6,0,2,17190.969029946522
1153,7,0,2,11286.599822704475
1153,8,0,2,36899.965697772706
1154,1,0,1,38072.45307931658
1154,2,0,2,5318.072362585827
1154,3,0,1,2517.8598045367166
1154,4,0,1,202560.92907464417
1154,5,0,4,31374.411540509398
1154,6,0,4,41183.788121385456
1154,7,0,4,86410.61035203561
1154,8,0,1,10968.85625791841
1155,1,0,6,77692.53818704748
1155,2,0,2,5107.172086432585
1155,3,0,5,47613.653011058894
1155,4,0,3,15558.82583395485
1155,5,0,5,84871.65949037006
1155,6,0,4,86620.62165185672
1155,7,0,1,1567.088139037328
1155,8,1,37,997103.3136683309
1156,1,0,0,0.0
1156,2,0,3,110893.45590192165
1156,3,0,2,70161.9766803612
1156,4,0,3,143417.96277625847
1156,5,0,4,80322.6828722857
1156,6,0,1,6237.196105486527
1156,7,0,1,22809.38841989796
1156,8,0,2,7715.951836375665
1157,1,1,29,882299.6206669251
1157,2,0,1,897.4829002153292
1157,3,0,2,20400.955977342288
1157,4,0,1,1927.718435830773
1157,5,0,2,52827.79206791525
1157,6,0,5,45143.064153758125
1157,7,0,2,3718.9690416350013
1157,8,0,2,9907.934587896685
1158,1,0,5,35561.64944024631
1158,2,0,2,105438.16223442937
1158,3,0,6,76079.73832017051
1158,4,0,7,62323.63448551862
1158,5,0,3,10898.480465541554
1158,6,0,5,43078.62817734531
1158,7,0,2,7893.087576806109
1158,8,1,30,672372.3753096696
1159,1,0,1,7547.534953262191
1159,2,1,29,653125.8298474374
1159,3,0,2,298125.58511253225
1159,4,0,2,83981.28106516146
1159,5,0,1,5523.450285147614
1159,6,0,2,4940.8247799136725
1159,7,0,3,10953.110206090114
1159,8,0,2,20307.79949905732
1160,1,0,0,0.0
1160,2,0,1,4629.709832068875
1160,3,0,6,45311.46161538539
1160,4,0,2,50361.816178958834
1160,5,0,1,14188.94557012666
1160,6,0,3,86838.4034040021
1160,7,0,1,4118.294055139261
1160,8,0,1,279.58277867077
1161,1,0,2,33312.475905154766
1161,2,0,5,38378.2151020584
1161,3,0,4,9026.336157811049
1161,4,1,37,888584.3668401156
1161,5,0,4,19161.208953053225
1161,6,0,5,19845.11817225041
1161,7,0,3,4788.9184988672305
1161,8,0,2,14779.01301932886
1162,1,1,16,463869.2619519313
1162,2,0,6,57437.782232681944
1162,3,0,2,12663.746715063484
1162,4,0,4,33316.85894500892
1162,5,0,1,10679.100888475406
1162,6,0,5,38136.47022831162
1162,7,0,3,84372.80738783743
1162,8,0,3,16877.44157882352
1163,1,1,34,884840.029697518
1163,2,0,0,0.0
1163,3,0,2,8913.764056546512
1163,4,0,6,72438.98060888084
1163,5,0,2,6946.871310297633
1163,6,1,38,1405828.834477306
1163,7,0,2,57888.9119153712
1163,8,0,3,25730.599720303897
1164,1,0,6,94213.49915617515
1164,2,0,0,0.0
1164,3,0,4,34364.57367278209
1164,4,0,1,3091.0279631641274
1164,5,0,3,19814.01713164887
1164,6,0,2,23487.741860765094
1164,7,1,25,755335.9450082657
1164,8,0,1,6746.139253802636
1165,1,0,0,0.0
1165,2,0,2,7145.002883288165
1165,3,0,3,113524.29119667248
1165,4,0,1,495.08092330512795
1165,5,0,1,2249.0772084591235
1165,6,0,1,16104.235838453602
1165,7,0,2,10593.350042754168
1165,8,0,6,155632.38581661455
1166,1,0,5,26080.043700887247
1166,2,0,3,39883.820560880384
1166,3,0,3,40062.98452514122
1166,4,0,3,24400.330023229686
1166,5,0,1,16605.63996667819
1166,6,0,3,20462.801152273667
1166,7,0,4,32794.85681201175
1166,8,0,3,34745.72430629374
1167,1,0,1,46399.567958444866
1167,2,0,1,12761.435235707688
1167,3,0,1,41589.11211942033
1167,4,1,25,707988.5366249195
1167,5,0,0,0.0
1167,6,0,4,73896.94724482982
1167,7,0,3,96746.68496133035
1167,8,0,4,21390.99208203832
1168,1,0,1,4476.539725452041
1168,2,0,3,26628.122155884954
1168,3,0,6,409050.683279243
1168,4,0,1,1834.7722492368714
1168,5,0,1,13153.149432877264
1168,6,0,3,167661.9381087873
1168,7,0,2,15746.567076303681
1168,8,0,3,10761.055852424279
1169,1,0,2,16813.590281079953
1169,2,0,1,38535.16774426459
1169,3,0,3,15267.04395380995
1169,4,0,4,80626.84015541003
1169,5,0,2,41396.65743609212
1169,6,0,5,45368.94574877219
1169,7,0,3,14300.321682773012
1169,8,0,2,5413.911213151725
1170,1,0,5,40412.46282337608
1170,2,0,2,11938.517845790828
1170,3,0,1,877.526749656381
1170,4,0,6,117409.96155684203
1170,5,0,1,8241.500744352285
1170,6,1,24,510713.5163952411
1170,7,0,0,0.0
1170,8,1,28,664132.4509166025
1171,1,0,1,110.0575721326288
1171,2,0,3,448109.43300975615
1171,3,0,7,26506.175388212032
1171,4,0,4,141257.8625367787
1171,5,0,2,6534.437829848563
1171,6,0,2,10360.682130191894
1171,7,0,5,96644.86253200544
1171,8,0,2,66849.11604366306
1172,1,0,2,31136.38430480325
1172,2,0,3,23159.549019449365
1172,3,0,4,40319.082276446396
1172,4,0,3,22940.33304933383
1172,5,1,30,805834.3066517388
1172,6,1,28,1054094.160941873
1172,7,0,0,0.0
1172,8,0,1,15597.421619707009
1173,1,0,8,301688.43852584594
1173,2,0,4,341394.06751110725
1173,3,0,4,88674.58186854573
1173,4,0,2,39576.53622275657
1173,5,1,33,922943.1087930499
1173,6,0,3,50774.1139519525
1173,7,0,2,24581.380650267463
1173,8,0,2,52582.84060516963
1174,1,0,2,56431.7238597816
1174,2,0,5,37447.76098778207
1174,3,0,3,8131.195320653218
1174,4,0,2,437485.7428859255
1174,5,0,1,398.43553802904165
1174,6,0,0,0.0
1174,7,0,1,8314.333586883908
1174,8,0,2,25304.72278636283
1175,1,0,4,32015.808619211813
1175,2,0,1,1994.8421860408105
1175,3,0,2,19946.898618469255
1175,4,0,1,15520.183560963022
1175,5,0,2,5788.992115562355
1175,6,0,3,37849.20310762095
1175,7,0,3,25544.607304548506
1175,8,0,2,6850.526652584297
1176,1,0,2,20275.358982277347
1176,2,0,2,21492.25188425499
1176,3,0,4,16325.999247793592
1176,4,1,32,754176.3532443527
1176,5,0,3,25437.095476614886
1176,6,0,3,19328.64335539175
1176,7,0,3,74273.84924532249
1176,8,0,3,12808.455562804706
1177,1,0,2,23772.19128262647
1177,2,0,4,92087.76657852792
1177,3,0,1,2304.6733463326586
1177,4,0,4,42527.11948851586
1177,5,0,1,86917.3763266415
1177,6,0,2,24417.154249354666
1177,7,1,21,603625.6862003547
1177,8,0,5,82119.9609961112
1178,1,1,34,1133741.8107255402
1178,2,0,3,77192.34461041332
1178,3,0,4,61358.214388328684
1178,4,0,2,5003.015913102135
1178,5,0,1,2600.4631913687413
1178,6,0,3,50302.0978363913
1178,7,0,4,54608.461842041615
1178,8,1,27,663679.678981499
1179,1,1,21,496988.14706764586
1179,2,0,1,2223.3474769613895
1179,3,0,2,18940.43618694307
1179,4,0,2,7808.6125570483
1179,5,0,4,15019.134370195403
1179,6,0,4,21571.56692905312
1179,7,0,6,62511.028717917914
1179,8,0,3,176236.8627147279
1180,1,0,3,47181.162610029096
1180,2,0,2,16865.40340621306
1180,3,0,3,27367.56451754916
1180,4,1,26,568626.7338909166
1180,5,0,2,60533.890248584205
1180,6,1,31,993429.1888484358
1180,7,0,3,17601.72064562772
1180,8,0,3,35732.19372881219
1181,1,0,0,0.0
1181,2,0,1,9289.32723907589
1181,3,0,2,11014.046719860195
1181,4,0,3,136073.39051978127
1181,5,0,3,34277.25226102358
1181,6,1,27,667820.2975219361
1181,7,0,2,19629.982406062176
1181,8,0,0,0.0
1182,1,0,2,2786.534051890402
1182,2,0,1,2068.8816445230914
1182,3,0,1,1983.5800487413717
1182,4,0,2,54019.82887871858
1182,5,0,2,2750.246085487003
1182,6,0,1,5493.791536299293
1182,7,0,5,31991.820942162685
1182,8,0,7,81595.29080621517
1183,1,0,5,137287.75855222717
1183,2,0,2,14303.509725846743
1183,3,0,1,3515.2212244057396
1183,4,1,27,506947.879266776
1183,5,0,3,53429.86223830297
1183,6,0,2,3778.8146411416037
1183,7,0,3,181187.95173003845
1183,8,0,5,27517.50893185925
1184,1,0,2,23644.53798506014
1184,2,0,5,122882.55627445079
1184,3,0,1,8485.59354107167
1184,4,0,4,212609.3244424469
1184,5,0,4,23009.909454002252
1184,6,0,4,23993.428159246218
1184,7,0,1,8155.392767741409
1184,8,0,1,3715.991728137031
1185,1,0,1,25292.628710382498
1185,2,0,3,5382.281282479396
1185,3,0,0,0.0
1185,4,0,4,29040.043324601356
1185,5,0,2,10469.034952514503
1185,6,0,2,33622.28660989513
1185,7,1,27,997238.7861895529
1185,8,0,3,6602.640770343865
1186,1,0,0,0.0
1186,2,0,2,9107.326539405009
1186,3,0,2,19759.655994583372
1186,4,0,4,19446.560163738504
1186,5,0,4,14032.171433451858
1186,6,0,1,10738.47341165363
1186,7,0,3,41394.045590911155
1186,8,1,25,551752.9100518936
1187,1,0,0,0.0
1187,2,0,6,46362.80048078733
1187,3,0,3,71253.2049805425
1187,4,0,1,32265.532563253022
1187,5,0,2,22022.810713449366
1187,6,0,5,62749.52130480629
1187,7,0,2,163314.32353526095
1187,8,1,29,754450.1028365089
1188,1,0,7,103165.53223956354
1188,2,0,3,72713.69147628307
1188,3,0,0,0.0
1188,4,0,3,37847.331019682126
1188,5,0,4,44978.29759261205
1188,6,0,0,0.0
1188,7,0,2,103964.0209896315
1188,8,0,3,10017.609303097084
1189,1,0,3,13428.209341441398
1189,2,0,2,53190.11346222405
1189,3,0,1,6055.480252708329
1189,4,1,31,668216.385146615
1189,5,0,2,185852.20207969038
1189,6,1,20,401380.78090365353
1189,7,0,2,8699.588416798766
1189,8,0,3,18753.503209790622
1190,1,0,0,0.0
1190,2,1,26,767486.7860222729
1190,3,1,39,1258306.6535455035
1190,4,0,2,531768.3045154823
1190,5,0,1,63855.59452325809
1190,6,0,2,8628.79061322744
1190,7,0,2,35094.47443061645
1190,8,0,4,116543.2641371745
1191,1,0,4,33263.66084724596
1191,2,1,23,848253.6466068726
1191,3,0,5,141244.40269668892
1191,4,0,3,40350.663391630624
1191,5,0,4,32724.29315352129
1191,6,0,3,79063.56548577531
1191,7,0,3,10661.6992130784
1191,8,0,2,995.1879692639798
1192,1,0,3,45123.02082436689
1192,2,0,1,7761.651846158756
1192,3,0,1,332.2384602668693
1192,4,0,3,17830.178100652924
1192,5,0,0,0.0
1192,6,0,4,43959.60443599879
1192,7,0,5,52906.44504521511
1192,8,0,5,22019.0330983592
1193,1,0,4,168678.59604964446
1193,2,0,4,178932.58594281413
1193,3,0,5,31499.210465048956
1193,4,0,1,785.3911392612933
1193,5,0,2,86435.00412616275
1193,6,0,2,140756.77140693436
1193,7,0,2,10170.065224345504
1193,8,1,15,502167.2753619483
1194,1,0,1,5753.313950982726
1194,2,0,1,639.899370887185
1194,3,0,3,39081.830086784306
1194,4,0,4,38437.11531611989
1194,5,1,25,731590.3455714496
1194,6,0,4,26807.737358035545
1194,7,0,3,7575.694554657988
1194,8,0,4,118924.36029507226
1195,1,0,4,54006.222788335144
1195,2,0,6,196356.43443005774
1195,3,1,25,688722.3139873769
1195,4,1,27,636526.4354385957
1195,5,0,1,17574.77658270592
1195,6,0,1,10608.366345543705
1195,7,0,4,581666.3432683586
1195,8,0,2,55442.29934622868
1196,1,0,2,13461.005738769305
1196,2,0,4,96693.36685338602
1196,3,0,2,112955.23600188273
1196,4,0,5,136365.69011317837
1196,5,0,1,4480.271777806264
1196,6,0,1,1336.626703863839
1196,7,0,2,28330.17458159371
1196,8,0,3,6495.1049676358525
1197,1,0,1,13699.305528467023
1197,2,0,4,43532.306955801156
1197,3,1,23,590424.0649013151
1197,4,1,28,786231.2483361372
1197,5,0,4,15030.596251434104
1197,6,1,28,551490.6904436477
1197,7,0,1,4152.72549460438
1197,8,0,3,83267.88438480516
1198,1,0,3,9429.338847899306
1198,2,0,3,76910.79165818087
1198,3,0,4,92183.22150341085
1198,4,0,0,0.0
1198,5,1,26,731498.6586366011
1198,6,0,2,82629.57428934766
1198,7,0,4,39274.262988896604
1198,8,0,3,12975.877600508351
1199,1,0,0,0.0
1199,2,1,24,546924.4080580649
1199,3,1,25,589052.6513481332
1199,4,0,3,10314.427583681665
1199,5,0,1,22529.096288970268
1199,6,0,3,133162.1331808744
1199,7,0,0,0.0
1199,8,0,4,30169.954259303133
1200,1,0,4,50452.304988509844
1200,2,0,4,26138.611011757424
1200,3,0,3,128259.85105820853
1200,4,0,0,0.0
1200,5,0,4,16220.683482696124
1200,6,0,0,0.0
1200,7,0,1,3716.008087625376
1200,8,0,3,28357.384866352568
1201,1,0,6,71223.1756981021
1201,2,0,2,5854.508340419502
1201,3,0,4,29089.27675343087
1201,4,0,3,7639.646261946843
1201,5,0,2,15735.240785809527
1201,6,0,3,55343.41935386468
1201,7,1,28,713205.71973369
1201,8,0,1,856.0420541383752
1202,1,0,3,91085.5558608419
1202,2,0,0,0.0
1202,3,0,4,63546.61803004728
1202,4,0,3,29159.55781870099
1202,5,0,3,6080.801256022183
1202,6,0,4,31865.907791135418
1202,7,0,5,58694.973904725644
1202,8,0,5,37989.50654550156
1203,1,0,1,357330.6426971941
1203,2,1,29,626746.4996620647
1203,3,0,0,0.0
1203,4,0,5,116888.73309661094
1203,5,0,0,0.0
1203,6,0,4,32941.846495978105
1203,7,1,27,758814.532646742
1203,8,0,5,113452.47642677755
1204,1,0,0,0.0
1204,2,1,21,486515.49781017634
1204,3,0,5,117566.86696914796
1204,4,0,1,32753.627887850707
1204,5,0,2,206923.74255405262
1204,6,0,2,7078.703527872058
1204,7,0,4,60098.60464438917
1204,8,0,2,24615.48320995085
1205,1,0,3,80779.55224080048
1205,2,1,23,611435.6943824185
1205,3,0,2,92521.0662459962
1205,4,0,2,8263.545552189169
1205,5,0,2,23920.401216773724
1205,6,0,2,21905.618059282977
1205,7,0,5,36027.95190212501
1205,8,0,3,174041.19150189907
1206,1,0,3,90395.434603932
1206,2,0,3,39022.19673397551
1206,3,0,2,11097.106149191237
1206,4,0,2,55683.81775746743
1206,5,0,1,431.3739534226729
1206,6,0,1,830.9778641580473
1206,7,0,4,33095.435663008684
1206,8,0,4,23933.869461395785
1207,1,0,2,13478.386674958558
1207,2,0,4,6262.709384431582
1207,3,0,2,5616.631278867688
1207,4,0,3,21625.25975732947
1207,5,0,2,24067.705687555073
1207,6,0,1,50619.45116550629
1207,7,0,6,63724.02721480954
1207,8,0,2,22915.986329046977
1208,1,0,1,20647.954439864534
1208,2,0,2,102063.49372825137
1208,3,0,0,0.0
1208,4,0,2,6165.813326262581
1208,5,1,24,486168.6916188778
1208,6,0,4,30335.027743516086
1208,7,0,3,49307.593184914884
1208,8,0,1,3569.0120163413226
1209,1,0,2,98006.99759781381
1209,2,0,3,34329.91600111615
1209,3,0,0,0.0
1209,4,0,3,16350.348869381109
1209,5,0,2,32594.788314949634
1209,6,0,3,44420.39208270342
1209,7,0,2,92176.97933133545
1209,8,0,1,40737.259333388756
1210,1,0,1,842.6630950006208
1210,2,0,5,29538.530156270666
1210,3,0,1,4972.129429363214
1210,4,0,2,49796.26245938162
1210,5,0,1,53.632596645484874
1210,6,0,5,32839.70799250043
1210,7,0,2,21870.248732690292
1210,8,0,2,29651.081279193393
1211,1,0,1,2136.457450578528
1211,2,0,3,46145.797418572416
1211,3,0,5,16660.31045363793
1211,4,0,5,48881.09572987615
1211,5,0,3,12022.97325513142
1211,6,0,3,107254.49972612748
1211,7,1,27,797886.25810979
1211,8,0,2,13727.814302365814
1212,1,0,4,75364.9304130846
1212,2,0,2,179234.93760789442
1212,3,0,1,25534.781159515023
1212,4,0,0,0.0
1212,5,0,3,8684.786867828798
1212,6,0,2,6608.010290732588
1212,7,0,2,48519.29547121878
1212,8,0,1,821.2709455665158
1213,1,0,5,87422.92485796646
1213,2,0,2,3695.0622888004227
1213,3,0,1,48658.70367855227
1213,4,0,3,16837.96593057154
1213,5,0,4,380219.2739125105
1213,6,0,0,0.0
1213,7,1,23,601544.5143654218
1213,8,0,3,10784.542830657203
1214,1,0,2,29832.280125191155
1214,2,0,5,68155.83308706501
1214,3,1,22,916778.9476497883
1214,4,0,3,30491.11464669407
1214,5,0,1,148811.047971097
1214,6,0,2,22040.145051771047
1214,7,0,2,132023.28425826982
1214,8,0,3,80483.00856528874
1215,1,0,4,29989.134407241927
1215,2,0,2,12594.679475305476
1215,3,0,1,16258.184173647662
1215,4,0,4,981144.5830228917
1215,5,1,30,572562.8503730668
1215,6,0,1,37958.503008476546
1215,7,0,1,10405.096948781871
1215,8,0,1,13510.825164216285
1216,1,0,3,18540.64989272275
1216,2,0,2,26872.102764666317
1216,3,0,6,149032.99535125334
1216,4,0,2,17791.28440688781
1216,5,0,4,45493.53242596693
1216,6,0,3,93668.28121350752
1216,7,0,1,8567.159882910124
1216,8,1,28,1057987.1308256895
1217,1,0,1,2878.0591744046924
1217,2,0,4,26766.292722122467
1217,3,0,4,52958.58928362388
1217,4,0,3,10290.98999343648
1217,5,0,5,94625.99901685624
1217,6,0,4,24552.321877838916
1217,7,0,1,12957.633797872837
1217,8,0,3,21670.54038245311
1218,1,0,3,54221.90253159823
1218,2,0,3,144766.73515073513
1218,3,0,2,13441.709037813096
1218,4,1,26,667505.7234174631
1218,5,1,28,686602.1228632309
1218,6,0,3,10509.04862212418
1218,7,0,4,50456.309386012166
1218,8,0,1,22838.698890124968
1219,1,0,2,24131.62410896356
1219,2,0,3,126381.23860169496
1219,3,1,21,522679.7463311709
1219,4,0,4,167668.61469941973
1219,5,0,3,36445.05589846217
1219,6,0,0,0.0
1219,7,0,1,5652.067278044117
1219,8,0,4,23722.609849898552
1220,1,0,4,102696.4522249941
1220,2,0,2,2098.414016735638
1220,3,0,2,11341.874252470501
1220,4,0,4,156934.995666906
1220,5,0,3,28762.936214150715
1220,6,0,3,28046.910384464267
1220,7,0,1,2922.972651056217
1220,8,0,2,35010.7129990871
1221,1,0,2,21576.78278341696
1221,2,0,3,11514.362642222215
1221,3,0,2,9285.674176467324
1221,4,0,5,31779.47760196322
1221,5,0,8,56437.312111922554
1221,6,0,0,0.0
1221,7,0,3,43867.621481159826
1221,8,0,2,13135.301099741162
1222,1,0,3,21970.876421596728
1222,2,0,3,57308.890833996156
1222,3,1,26,721983.7174103678
1222,4,0,3,14827.292564412586
1222,5,0,3,127203.6573146464
1222,6,0,3,45091.62962387546
1222,7,0,3,36491.847177789066
1222,8,0,5,144505.0120334553
1223,1,0,4,20553.284112792393
1223,2,0,2,3354.412929270383
1223,3,0,0,0.0
1223,4,0,1,8579.456293483912
1223,5,0,4,44202.76505856535
1223,6,0,3,27143.61746513703
1223,7,0,4,93416.48004583988
1223,8,1,21,564197.4709993516
1224,1,1,27,638429.5322694725
1224,2,0,3,5379.720198592418
1224,3,0,4,22924.43594695978
1224,4,0,1,7253.282688687547
1224,5,0,6,9929.208957593466
1224,6,0,2,3153.267785401561
1224,7,0,1,3121.390947945959
1224,8,0,2,35172.434147525295
1225,1,0,4,38723.11704580883
1225,2,0,5,93912.56724953129
1225,3,0,7,73882.29270505166
1225,4,1,26,452111.4221995679
1225,5,0,2,16907.165483816712
1225,6,0,5,77941.48763532536
1225,7,0,4,64408.924514180195
1225,8,1,26,756461.865672023
1226,1,0,5,56961.795022838734
1226,2,0,6,43230.865903221886
1226,3,0,4,32509.280843204233
1226,4,0,2,28475.440969924093
1226,5,0,2,4542.350272112521
1226,6,0,0,0.0
1226,7,0,4,22570.432914610803
1226,8,0,5,43347.48830294032
1227,1,0,2,13829.349290620929
1227,2,0,4,50633.91448918114
1227,3,0,3,55577.55445663117
1227,4,1,31,725806.5797257919
1227,5,0,3,30177.952038205214
1227,6,0,1,1972.1221384759754
1227,7,0,3,70312.151795631
1227,8,0,3,61894.158603988006
1228,1,0,2,172102.50197865293
1228,2,0,2,19702.794027224576
1228,3,1,18,569554.8116116619
1228,4,0,2,23608.817487038912
1228,5,0,1,8893.08362541038
1228,6,0,1,33149.15976769138
1228,7,0,4,110284.8599801533
1228,8,0,1,1884.255884288524
1229,1,0,4,19401.75199939991
1229,2,0,6,14868.293458244889
1229,3,0,3,15392.160369387639
1229,4,0,5,92027.51165655568
1229,5,0,1,4520.620435220662
1229,6,0,0,0.0
1229,7,0,4,6211.347591097463
1229,8,0,2,13369.33688655372
1230,1,1,25,687966.6073753925
1230,2,0,1,13926.182448881164
1230,3,0,1,11711.008595723912
1230,4,0,3,9319.988865398544
1230,5,0,0,0.0
1230,6,0,6,145144.7892659691
1230,7,0,3,18781.308026162427
1230,8,1,33,851147.0752951945
1231,1,0,0,0.0
1231,2,0,3,70905.42265337502
1231,3,0,2,17576.307537928922
1231,4,0,3,63810.60357139392
1231,5,0,0,0.0
1231,6,0,1,20514.11538512711
1231,7,0,1,435.6255477161331
1231,8,0,3,7844.342711425122
1232,1,0,3,19201.096782238685
1232,2,0,4,26699.297808542782
1232,3,0,1,100893.31100390738
1232,4,0,0,0.0
1232,5,0,4,150439.57971472543
1232,6,0,4,56668.42165819543
1232,7,0,1,2473.0228265674755
1232,8,0,3,18366.339790053
1233,1,0,5,397232.46432961803
1233,2,0,1,3283.2311773231568
1233,3,0,1,5462.825024708062
1233,4,0,2,15986.125697600659
1233,5,0,1,9705.088161169131
1233,6,0,2,24562.136262543056
1233,7,0,0,0.0
1233,8,0,2,9213.990258564216
1234,1,0,1,39723.78923335749
1234,2,0,3,19711.94777086138
1234,3,0,2,14175.198611811446
1234,4,0,2,7824.647940884088
1234,5,0,2,6345.482155953461
1234,6,0,5,37855.8120620285
1234,7,0,2,18713.449843149923
1234,8,0,2,21530.42043704773
1235,1,0,3,18921.865818104357
1235,2,1,31,1067952.1809086334
1235,3,0,5,38007.80222056
1235,4,0,2,5301.330104320057
1235,5,1,28,616795.7056063614
1235,6,0,1,49832.54365316118
1235,7,0,2,16606.682656655623
1235,8,0,3,54994.604107913176
1236,1,0,6,149681.98071074326
1236,2,0,4,35710.2159521319
1236,3,0,1,12714.763100820252
1236,4,0,1,9285.78593761061
1236,5,0,4,38356.969124606214
1236,6,0,2,4491.637328190417
1236,7,1,30,695642.3231528045
1236,8,0,1,290.4968701073195
1237,1,1,40,1030447.2119172197
1237,2,1,22,973892.5880640569
1237,3,0,1,710.3111207980629
1237,4,0,1,11881.66139660768
1237,5,0,1,5681.093289676079
1237,6,0,6,92713.86088976776
1237,7,0,1,1234.5255333034502
1237,8,0,5,45264.40511032534
1238,1,0,2,27834.041271956496
1238,2,0,3,33149.16133241374
1238,3,1,30,835891.2109065457
1238,4,0,3,38401.90300941522
1238,5,0,3,27830.981617202615
1238,6,0,1,1320.1487346759695
1238,7,0,2,50151.76987874265
1238,8,0,2,21853.551947056447
1239,1,1,40,1092354.078863442
1239,2,0,3,49045.89862673967
1239,3,0,3,119685.25451323489
1239,4,0,3,16481.813930553344
1239,5,0,4,8987.587935165775
1239,6,0,1,2355.8704902509317
1239,7,0,1,7507.153412691068
1239,8,1,25,592158.8695264274
1240,1,0,4,22083.0492266486
1240,2,1,40,1084069.6683894882
1240,3,0,2,8390.771994464814
1240,4,0,2,17385.556192974007
1240,5,0,2,11964.987764769903
1240,6,0,8,45053.24207171153
1240,7,0,5,64601.474297991546
1240,8,0,0,0.0
1241,1,0,4,56257.66136113905
1241,2,1,31,1047523.1909390895
1241,3,0,3,8650.370561483793
1241,4,0,2,134750.12809610707
1241,5,0,6,96050.8605140552
1241,6,0,1,2491.547432203192
1241,7,0,4,115102.01491754517
1241,8,0,4,17620.37876926762
1242,1,0,0,0.0
1242,2,0,6,134071.7437425647
1242,3,1,30,814641.262975879
1242,4,0,3,28557.31928833791
1242,5,1,25,700496.3138341202
1242,6,0,2,55840.44741561302
1242,7,0,3,50466.77151320635
1242,8,0,4,43054.37503058152
1243,1,0,3,16077.670174579336
1243,2,0,0,0.0
1243,3,1,27,766045.283628155
1243,4,0,0,0.0
1243,5,0,6,79321.44150382037
1243,6,0,1,4191.051141264981
1243,7,0,1,5367.858436477023
1243,8,1,18,303611.21571415063
1244,1,0,4,51139.76049806138
1244,2,0,3,23934.016190782666
1244,3,1,32,839924.9860040138
1244,4,0,0,0.0
1244,5,0,2,14197.149888710763
1244,6,0,2,19652.11841858097
1244,7,0,4,117746.26728282089
1244,8,0,3,57050.81080365768
1245,1,0,4,109555.12517558684
1245,2,0,3,172613.55466128053
1245,3,0,1,2339.0740616591975
1245,4,0,1,2907.7747996628636
1245,5,0,1,2962.4532662921083
1245,6,1,28,835853.6651121635
1245,7,0,2,7641.030272062004
1245,8,0,4,25829.092309400537
1246,1,0,4,118307.57583477555
1246,2,0,0,0.0
1246,3,0,1,3512.359405875121
1246,4,0,1,10169.355107118312
1246,5,0,3,18098.47824618305
1246,6,0,5,72201.6982713838
1246,7,0,2,133856.99477286226
1246,8,0,3,20039.52783058379
1247,1,0,3,7960.607171779138
1247,2,0,3,156788.5400123129
1247,3,0,2,125518.55394682994
1247,4,0,0,0.0
1247,5,0,3,28184.146526744444
1247,6,0,2,13297.236203407916
1247,7,0,2,16710.857233417206
1247,8,0,3,96369.80323769865
1248,1,1,22,517310.58502894285
1248,2,1,30,836000.5547117862
1248,3,0,2,44323.92128359729
1248,4,0,2,250403.29291615105
1248,5,0,3,26057.095401479033
1248,6,0,4,141222.78242245576
1248,7,0,2,25185.602881377396
1248,8,0,2,15733.273360637038
1249,1,0,1,1846.2402895702824
1249,2,0,3,28410.071941996084
1249,3,0,2,6922.8353284194845
1249,4,0,6,44853.247965423834
1249,5,0,3,173601.34737267424
1249,6,0,2,2676.895441788673
1249,7,0,3,57382.39882216795
1249,8,0,2,1200.0027184482597
1250,1,0,3,49510.667017541695
1250,2,0,3,73630.43678925256
1250,3,0,2,57906.4357330767
1250,4,0,3,26700.346912131048
1250,5,1,26,744617.3934022402
1250,6,0,4,39170.96969304855
1250,7,0,3,25507.720092329866
1250,8,0,2,2350.62970482689
1251,1,0,2,31116.708139995633
1251,2,0,5,75157.44315908659
1251,3,0,2,5928.411667212325
1251,4,0,3,12282.617014733878
1251,5,1,38,1148398.9318588935
1251,6,0,5,111014.30837306465
1251,7,0,4,31939.382855387084
1251,8,0,5,59135.20789250107
1252,1,1,24,689609.6771948412
1252,2,0,2,13209.775556234257
1252,3,1,33,972557.3475702828
1252,4,0,4,78785.07193538116
1252,5,0,4,76141.31691277164
1252,6,0,1,1777.2563608452851
1252,7,0,0,0.0
1252,8,0,3,17491.7947190928
1253,1,0,3,37556.13270311897
1253,2,0,2,21202.546068113577
1253,3,0,3,29984.39086711915
1253,4,0,2,11572.06572719542
1253,5,0,1,16274.294552186684
1253,6,0,2,62700.48523827387
1253,7,1,26,750966.6500075101
1253,8,1,32,1104393.8313966217
1254,1,0,2,17966.13504687122
1254,2,0,3,7036.09829638974
1254,3,0,4,31673.491775451133
1254,4,1,24,743061.265487437
1254,5,0,4,36717.69871210723
1254,6,0,3,20921.90437724407
1254,7,0,1,54959.139638500295
1254,8,0,1,2984.322436324145
1255,1,0,3,13899.053934433758
1255,2,0,3,6440.373758899862
1255,3,0,4,46522.39042867618
1255,4,0,1,2781.494508969316
1255,5,0,1,42065.98549237603
