id,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,netBuildingPaymentAmount,netContentsPaymentAmount
dcb99008-5f56-422b-8b09-ae9debc5a83b,,,,0.00,0.00
302511e1-bf6f-41d8-8469-110a81d84f3d,4892.68,0.00,0.00,4892.68,0.00
d6f810e9-d18a-4d80-b63e-d889f7d4683a,47523.29,0.00,0.00,47523.29,0.00
d326034a-db7c-4809-9ae5-4cd91cfcb18d,5018.82,0.00,0.00,5018.82,0.00
0b8fd855-f4cc-4783-a675-db5f378bdabe,1341.42,0.00,0.00,1341.42,0.00
09483a0f-f9fc-4e9b-a359-c1564b89de20,23111.25,0.00,0.00,23111.25,0.00
48adc886-62ed-48bb-9337-855e6b616ba5,60767.71,0.00,14200.00,60767.71,0.00
2571d5a5-d4f8-4e2f-a2c0-b0e128ae4632,30671.79,7837.15,0.00,30671.79,7837.15
7838828b-438a-47a6-b24d-b0d1a0a5a2b9,2322.70,0.00,0.00,2322.70,0.00
462e7ddf-2ac5-43b3-a4b3-1feaf4f1c109,9267.28,0.00,0.00,9267.28,0.00
d39cb6b5-9af1-437f-a485-20e07c808294,2977.52,1046.19,0.00,2977.52,1046.19
1d6672c0-cca1-4087-bf3e-823439e3de87,16696.33,11600.00,0.00,16696.33,11600.00
aef01947-8375-40c5-aaea-a60891f076f5,14000.00,6000.00,0.00,14000.00,6000.00
03dbcabf-338e-4bb5-8b64-5f6b273f9f10,34900.00,0.00,0.00,34900.00,0.00
371cee90-9cd3-47ca-b16c-a416ae827b90,0.00,715.00,0.00,0.00,715.00
68cb06a3-e48e-470d-ac05-f4c86532d922,,,,0.00,0.00
09a0b67a-8094-4dff-84eb-580d126643f5,,,,0.00,0.00
b0fa1dd9-49d3-4ee3-a58f-bddae7819b0c,,,,0.00,0.00
431041cf-2bdb-4464-a10a-3cacd42edffa,,,,0.00,0.00
ffbf8554-a395-4a7a-827d-1a226e5a4120,46427.34,0.00,30000.00,46427.34,0.00
997a7336-bd29-4b10-a7df-f1be3beae186,4187.35,0.00,0.00,4187.35,0.00
897dd938-d30e-493a-8217-989f26e1c9ae,15615.55,3969.60,0.00,15615.55,3969.60
ed1d29b4-5a59-4fe7-96d4-b7b492187597,111500.00,28700.00,0.00,111500.00,28700.00
a3e5dad4-c0ef-4888-850d-9b1a45374edb,4762.20,0.00,0.00,4762.20,0.00
321386b7-6c8e-4108-8d5d-55df8e2b02aa,32361.65,0.00,0.00,32361.65,0.00
1c8f106e-8b27-4576-91e8-24c12c19947e,55000.00,0.00,0.00,55000.00,0.00
6d3d1f5a-3c69-48c4-ae96-11a7452f3208,30394.44,0.00,0.00,30394.44,0.00
15f6bd76-6313-47be-bf55-dc98f7037969,4580.58,0.00,0.00,4580.58,0.00
b91aeb56-22ae-4bef-bd11-cec23bc82285,,,,0.00,0.00
44c8f89d-5b88-47e6-935b-7c36b54fbb11,,,,0.00,0.00
2c31ba98-9efd-4db4-994c-8eb18e651a60,2819.02,4864.90,0.00,2819.02,4864.90
d131d085-1de2-4e7f-b275-987be590a6ad,100000.00,40000.00,0.00,100000.00,40000.00
561b88c6-7c0b-4a3c-8a60-fc68c106f51f,,,,0.00,0.00
2a658229-e811-417c-99f8-f57b7f1ec10a,10570.26,0.00,0.00,10570.26,0.00
97ec68a2-ed2d-4a4d-bec4-e80a64d5194b,8104.62,0.00,0.00,8104.62,0.00
fb651a66-27ea-4cce-9461-b40289ae2aea,4530.91,69.20,0.00,4530.91,69.20
9cc16d31-fd31-43ad-a683-2992a6e80420,,,,0.00,0.00
2d9aa11e-f4b6-4e9f-a228-8b52c77c0419,8285.06,0.00,0.00,8285.06,0.00
d8d2f158-a40f-4d3b-bd23-76776104b7a8,52875.52,30615.65,0.00,52875.52,30615.65
4a323ffa-c9c8-4895-a94e-e98f70df3f14,23895.20,500.00,0.00,23895.20,500.00
bb46ffe7-90d1-43ec-9be9-c4245d188648,4909.88,0.00,0.00,4909.88,0.00
a91daa27-79b6-4fa8-8fe2-0356fb4ad77c,9568.73,0.00,0.00,9568.73,0.00
e2c88749-afd2-4de5-9ff9-6d815a8baead,,,,0.00,0.00
d4bb0f91-2135-4aea-a17c-a5a9855e3498,72274.42,54357.90,0.00,72274.42,54357.90
4b9a6337-943b-4f83-98bc-e34b66bafe0c,11563.14,688.51,0.00,11563.14,688.51
0339c54a-261c-4241-b6f5-5e4a4529312a,16171.12,19660.70,0.00,16171.12,19660.70
814cfddb-e67d-45bc-82fa-ab4c618f0840,4707.08,0.00,0.00,4707.08,0.00
52e99058-c229-49b7-b49e-22ae455afa7b,13054.38,0.00,0.00,12793.73,0.00
9418c1d1-3d81-4d59-9651-04d730226bfa,3730.44,0.00,0.00,3730.44,0.00
a40f031b-e5af-4453-9d45-c4d09f392694,30533.08,0.00,0.00,30533.08,0.00
625d10cb-c41c-410f-802b-14d9032d439d,14600.00,5300.00,0.00,14600.00,5300.00
902a7725-c005-4709-b468-9c99cf61be1b,366.50,0.00,0.00,366.50,0.00
a3f187bd-202e-458f-b205-febecfee9bca,0.00,0.00,0.00,0.00,0.00
25183ea8-fad7-44d2-9ad5-100f4b3221fe,15250.93,0.00,0.00,15250.93,0.00
86f674b9-5627-4afa-825b-b25c09cbcb31,991.93,3168.02,0.00,991.93,3168.02
a1cfe7e4-a164-4729-b7d0-b7c38e63aea7,9290.80,0.00,0.00,9290.80,0.00
b3b38e59-a8c2-4a37-9c34-7374d78a8a92,29610.55,14066.66,0.00,29610.55,14066.66
f0e21797-0f00-48b0-a306-353fdbccbec6,4333.95,0.00,0.00,4333.95,0.00
4ea6750f-0522-465c-aa61-2ced960f9382,56811.65,7100.00,0.00,56811.65,7100.00
9cc2e68d-f87e-4557-a451-93327971e6c9,0.00,10000.00,0.00,0.00,10000.00
c48ccd27-3c4a-4063-8ebb-e74f6c3a1942,12220.00,5964.00,0.00,12220.00,5964.00
40cfaca0-f0b1-4590-8806-b041fa9c4d73,1422.86,0.00,0.00,1422.86,0.00
3924179a-22bf-436a-aee9-fff0cd3b7de5,1094.71,13759.36,0.00,1094.71,13759.36
cad050db-56ec-48a8-b7a8-151e53fcb10d,,,,0.00,0.00
0287d21f-7444-4599-ae9b-c7abb9a71703,95000.00,0.00,0.00,95000.00,0.00
020b6a2c-72c6-4ba9-b743-bca4dfd161e0,231898.04,68100.00,0.00,231898.04,68100.00
5a48b3ba-5544-44a7-ae74-fbc82f63e26d,7500.00,2055.24,0.00,7500.00,2055.24
bc99ae6a-e6e6-4106-a1b4-e7cef1d6e9f4,,,,0.00,0.00
9afdc5fa-e9ac-4e26-b207-16b2e40aa4e4,18899.91,1000.00,0.00,18899.91,1000.00
0f2b896e-6536-4247-af70-d64bb13b9976,,,,0.00,0.00
1ff08899-1e78-4497-b557-419012351006,8380.36,6734.75,0.00,8380.36,6734.75
1fb2e312-5291-46aa-8dfc-2d1e03074a35,2141.04,0.00,0.00,2141.04,0.00
ebc32988-fe8b-435c-8ae6-5d62f3e85413,38075.91,550.22,0.00,38075.91,550.22
774f33c8-026c-4175-9588-026f3350e008,,,,0.00,0.00
5776a66b-a675-4a53-a09d-e7f86ab240cb,19968.55,0.00,0.00,19968.55,0.00
8aebc79c-63d0-4567-ac92-22096e3ff8df,3234.97,3316.55,0.00,3234.97,3316.55
edcfea7d-4d4d-4826-9aac-c3299611608d,,,,0.00,0.00
ef4079b0-bd94-46e4-b715-763406cb57da,0.00,24468.85,0.00,0.00,24468.85
e8bc6427-bbd8-4aea-98b7-4b3ff5f62470,2263.87,0.00,0.00,2263.87,0.00
b27d1e52-aef7-4397-acca-910e139f4c30,27964.43,4138.17,0.00,27964.43,4138.17
1ad07ef3-c136-4d5b-be6b-e7a5fa0e8669,202842.92,76429.38,0.00,202842.92,76429.38
1afa2085-086e-4263-83e6-817c3fca2312,1111.32,0.00,0.00,1111.32,0.00
14f87499-7844-4276-b292-2d8eb75d7b92,2862.49,1900.70,0.00,2862.49,1900.70
ecfc7312-44de-4898-a6ff-14023dd372f4,250000.00,39113.22,0.00,250000.00,39113.22
ae289273-fe36-407c-a482-c64473ef7c02,3526.85,0.00,0.00,3526.85,0.00
725d7b62-d279-429c-9034-7923648a365d,87379.50,0.00,0.00,87379.50,0.00
c9e60a31-4689-43ee-8fc5-c697ca47704b,,,,0.00,0.00
a74de044-e789-4ed9-9363-562159053bdb,28599.40,12790.81,0.00,28599.40,12790.81
09b332d0-f967-42d2-8ff2-45b09656df07,26579.27,0.00,0.00,26579.27,0.00
49a92c83-27a5-4c19-94de-32e802308c53,110718.00,31158.15,0.00,110718.00,31158.15
735bdd97-826d-43dc-95cc-00eb353636ad,8562.74,0.00,0.00,8562.74,0.00
338af654-1de1-4865-b478-8a04a337e5dd,80847.01,16427.66,0.00,80847.01,16427.66
6dc45c36-3e02-438c-bfae-be4879325f4a,3085.87,0.00,0.00,3085.87,0.00
c55d2ff9-b48a-4e67-958a-26c2ecb53e6d,,,,0.00,0.00
76d56af7-671f-4345-9eaf-dfeeb0652dc1,1436.03,200.00,0.00,1436.03,200.00
2c820b0f-5381-4adf-b243-d6bae837d823,0.00,976.26,0.00,0.00,976.26
e1d7cc11-e0bd-4966-bcae-00ed611932be,31071.75,2805.87,0.00,31071.75,2805.87
de0805db-ecc6-4d32-bf2e-6bb1101e12fb,108649.50,0.00,0.00,108649.50,0.00
f272c77c-bfba-40b7-a994-a88e0de4e788,31145.73,30900.00,0.00,31145.73,30900.00
dc1491eb-6e82-4827-be78-9fa34eba90f8,3858.99,0.00,0.00,3858.99,0.00
bf04ed85-30ee-4dbb-a046-dfccd9824bfe,,,,0.00,0.00
3b3beccf-7c7e-4873-9b4c-0c41a6ccfbc4,2603.52,0.00,0.00,2603.52,0.00
e23df3fa-3387-436c-b789-a4fd90093e49,708.79,0.00,0.00,708.79,0.00
a2dcd499-45a5-45b0-a4a6-34ac23cec96f,1885.86,0.00,0.00,1885.86,0.00
37bf6b99-48ad-4145-897e-cfd1ce8ee5d0,289.00,0.00,0.00,289.00,0.00
b04712e9-c626-4421-8b34-706ccaaf94a5,940.00,0.00,0.00,940.00,0.00
ac16350e-5bba-47d5-8626-82b7bf7c5eb0,28937.32,0.00,0.00,28937.32,0.00
76424afb-a203-4d94-87ef-2b87b4cdd279,0.00,562.96,0.00,0.00,562.96
f37a3990-5986-4119-88f3-c47fa1309bbd,,,,0.00,0.00
0312f978-f54d-4615-bcde-b6af13343509,19735.57,0.00,0.00,19735.57,0.00
db32c2b1-244a-490a-9e16-0ec3e48eeb3b,418.67,0.00,0.00,418.67,0.00
98502605-f50d-4b8d-9c7b-3ba22a5a4c01,1569.00,0.00,0.00,1569.00,0.00
635130aa-1c52-469e-99ae-815a756627d2,42400.00,6300.00,0.00,42400.00,6300.00
1931a2fc-d7db-4ffc-98ad-55618bd72658,,,,0.00,0.00
15c1f094-b94c-4dbb-94c9-562426c462c7,167297.51,0.00,0.00,167297.51,0.00
e42b6121-e0ae-48a8-b1c7-4d6974ca9e3f,2904.32,0.00,0.00,2904.32,0.00
ac1687d6-0392-4ded-9398-d86665958bf3,,,,0.00,0.00
534d7116-34ae-4d2a-89c5-794615996a58,12752.52,0.00,0.00,12752.52,0.00
3b4aa611-41bf-4f0f-99dc-979eeb32d0e1,175.00,0.00,0.00,175.00,0.00
43f84d09-b580-4f8d-9088-6177521d2cfc,48054.24,10965.40,0.00,48054.24,10965.40
b4b98da8-8ed1-4c7d-9d4b-9a6a9cd9ec07,,,,0.00,0.00
b79783c8-8313-44ae-a833-3ccf1504217d,70559.04,0.00,0.00,70559.04,0.00
86383ce8-457d-43ca-a490-d19ae890285e,1557.80,0.00,0.00,1557.80,0.00
ffc679e1-fc2b-4d3c-877a-61a39b1a0987,14461.86,0.00,0.00,14461.86,0.00
b4233991-3295-47a5-b1d2-09688a92422e,157300.00,10500.00,0.00,157300.00,10500.00
4f969d71-1031-4b4f-990a-40f572caa57d,1549.95,0.00,0.00,1549.95,0.00
b746bd85-032d-4d08-8286-17df316d8a8a,17595.54,0.00,0.00,17595.54,0.00
0e796cb8-ea13-4312-b877-095b6f30bda6,1617.35,0.00,0.00,1617.35,0.00
78032030-0650-4e0d-a50b-09e3d5e24b60,6593.73,0.00,0.00,6593.73,0.00
02f435f2-c63e-4715-8fab-64e6dbb5acf0,2788.05,0.00,0.00,2788.05,0.00
b9ff11c9-2019-436b-a45a-3488b62ce294,,,,0.00,0.00
2e74d94b-d2c4-4f49-89ee-75a39a2cfaf2,2279.41,0.00,0.00,2279.41,0.00
3d28a558-40cc-4e95-ad0e-3e45f642545b,5279.23,1199.94,0.00,5279.23,1199.94
94d7eac5-bd2b-469d-8a41-3f4839ca3a6e,,,,0.00,0.00
de939d04-4e47-4423-9340-a1f3effeb62d,119153.17,17046.14,0.00,119153.17,17046.14
1fb102f6-7de9-4cd9-8160-4b0a12f1050a,0.00,241.20,0.00,0.00,241.20
117c6fa5-01c6-4644-baf0-20e00a194f64,12690.53,0.00,0.00,12690.53,0.00
a14741e8-6409-4ca2-a0c5-c64d2d3bc78b,,,,0.00,0.00
4bd551a1-0bc8-49f0-b1f4-7718a5dfd489,,,,0.00,0.00
1007fa17-51df-4afb-8082-1898cce4cdff,217934.75,100000.00,0.00,217934.75,100000.00
1f46e9cf-2379-4c9f-a759-53f452baa305,,,,0.00,0.00
beb56900-30c1-4b7d-8893-6eca09c77404,89432.83,0.00,0.00,89432.83,0.00
9548bc5b-d2b6-4071-a7cb-0f0f239e3c26,,,,0.00,0.00
d3c85750-fd0c-44ab-aeee-6176f09e688f,120.74,14.25,0.00,120.74,14.25
88e914f6-9103-4962-b9c8-8c1b9daf91de,21531.08,0.00,0.00,21531.08,0.00
43ad36f6-fdca-4450-bc71-3b4408ad0da8,25000.00,0.00,0.00,25000.00,0.00
e5f65d0a-f824-4caa-a8ed-51cb8ead33fc,1151.36,446.50,0.00,1151.36,446.50
478af07c-ea01-41e1-9777-4653f5341540,1144.55,0.00,0.00,1144.55,0.00
c6673cfd-5cab-46d0-bab3-76edd67fdca1,179201.86,100000.00,0.00,179201.86,100000.00
1d59e223-88b4-4426-9f92-53de49cadd97,16857.56,0.00,0.00,16857.56,0.00
39130598-15ef-49b1-86b8-f0b354f8968f,,,,0.00,0.00
1bb31c6a-b95b-4029-8fe9-162429827bf7,,,,0.00,0.00
551b2fb9-48ea-4dc8-acb5-75c8983eb1e6,1032.69,0.00,0.00,1032.69,0.00
f0fa249a-e926-4bc2-9620-62dd1028ab43,,,,0.00,0.00
8acd5f92-9fa9-45c1-86a8-ba129bb4cb70,38043.26,15640.50,0.00,38043.26,15640.50
ea6d4e74-107d-4eee-8dd3-eca3d0fa4bae,,,,0.00,0.00
4471ec66-a17d-44df-9ec8-9afc619a67e5,,,,0.00,0.00
ee93d82c-ca99-4feb-bc9e-70b80090d923,11956.37,0.00,0.00,11956.37,0.00
e38350d6-ea40-4778-b39a-ee7bef1d6e2c,,,,0.00,0.00
cbc30d1e-8619-4466-91f9-379ca27b6240,21706.76,0.00,0.00,21706.76,0.00
559ef5a3-cb04-4e22-99f5-da9c146ca7db,22117.73,3337.36,0.00,22117.73,3337.36
56ac8427-e3fe-41d2-a7ec-81e70b2e9830,2803.07,670.95,0.00,2803.07,670.95
29794f6b-aa53-4245-9af1-f4d4953b0fb2,4341.16,0.00,0.00,4341.16,0.00
d7459082-1bcb-49b8-9c1b-60b6ae830592,29637.52,12000.00,0.00,29637.52,12000.00
6ff80ad4-84f0-4d8b-aabd-fb5639caf823,1400.00,0.00,0.00,1400.00,0.00
a7f39c2c-3569-43e3-b4b7-f2a2ff623e5f,1954.56,4320.50,0.00,1954.56,4320.50
b83f2590-4bc4-471e-a84f-c47ca11a46d9,44896.35,0.00,0.00,44896.35,0.00
349e864d-b6d2-4af6-bf57-330c07734a83,2803.19,6639.18,0.00,2803.19,6639.18
2b55a050-fa91-4152-8de6-62f9eb5852a0,69976.60,11000.00,0.00,67807.01,11000.00
7357d484-5220-46b8-94a5-787f38cd0240,0.00,2354.40,0.00,0.00,2354.40
c482e9a0-c105-4065-b20b-7dd0ee210f7d,60012.28,4852.76,0.00,60012.28,4852.76
75c847c3-b692-4624-b0b9-45cbea030b4e,1836.00,0.00,0.00,1836.00,0.00
33343bd4-af21-4d48-9336-fa75033e47e4,484.72,0.00,0.00,484.72,0.00
43d1e701-1d91-43dd-9706-a89cf1f63545,,,,0.00,0.00
7f34511f-4418-407d-b386-dba911ffc75b,98643.41,0.00,0.00,98643.41,0.00
c0a3d3f2-dc09-46e2-93ec-79b5b7c0e17a,0.00,15800.00,0.00,0.00,15800.00
0a524cf6-e785-4e94-a992-739ea4a46539,,,,0.00,0.00
fcb6ae3d-7f6b-4268-bb6c-01290001884f,32490.17,10000.00,0.00,32490.17,10000.00
76718e11-5142-4b1c-ac0c-47016cdce220,19281.79,157.67,0.00,19281.79,157.67
03e653e6-3eeb-4ec3-ba2a-3a75f72eb04b,32302.66,33372.95,0.00,32302.66,33372.95
1e347b4c-2cf5-4e59-b088-db5cf204be37,25810.78,0.00,0.00,25810.78,0.00
8279c3c3-9775-4d2d-8493-f534ef166a92,12247.57,0.00,0.00,12247.57,0.00
b3a0f4ab-cfc9-46e0-94a5-0058a16f3794,4107.99,0.00,0.00,4107.99,0.00
195870b1-8612-4544-8ae3-87b1872004db,57.97,0.00,0.00,57.97,0.00
4586a09f-8add-46f0-b5e0-9077f78fafbc,0.00,2500.00,0.00,0.00,0.00
ebc2c82b-2077-44fa-95fa-116f32286eff,78948.36,40691.17,0.00,78948.36,40691.17
9f16d1d6-7308-4692-878f-deb03be23d10,710.50,0.00,0.00,710.50,0.00
9fb9b193-39ff-4243-b889-0edb30583429,2929.73,0.00,0.00,2929.73,0.00
b5952234-67d8-4c42-b9fe-c807beb83deb,14571.74,0.00,0.00,14571.74,0.00
f77ef49d-5319-4e1d-a01a-eeed16b92829,9514.96,0.00,0.00,9514.96,0.00
a30aa090-2edc-4356-9c3a-01de0b061896,12384.97,1308.09,0.00,12384.97,1308.09
0e32d82d-d9aa-4dde-8cfc-a593dffb8da2,740.45,0.00,0.00,740.45,0.00
e53496c0-376e-4a70-ab38-bfa5696505f2,16145.55,0.00,0.00,16145.55,0.00
8f8a8a6f-fac6-4edb-ae31-7e9e322846a8,22831.32,3503.55,0.00,22831.32,3503.55
e592bb34-bcfa-4566-ba71-e95c186d4d57,9332.06,0.00,0.00,9332.06,0.00
54b1ae32-bddc-4ec6-bc3c-04d702b30422,26316.31,0.00,0.00,26316.31,0.00
eb627afe-3169-4528-a17f-178289c80dcc,,,,0.00,0.00
c1c6a3a4-0ce8-4af8-b8e5-8dd7a90cf462,137143.68,0.00,0.00,137143.68,0.00
343b7cee-bcaa-4980-b338-1175a33c6e81,,,,0.00,0.00
1eb80934-6c97-47c5-9f8d-4c3e6260bd5d,14589.46,2145.72,0.00,14589.46,2145.72
6869e4d8-a130-4ae9-b5cc-aff63e16cb56,18332.46,0.00,0.00,18332.46,0.00
92a1bb6d-a604-481b-a0ee-410ad5bd7ab9,12678.35,2680.00,0.00,12678.35,2680.00
e6afeef3-7485-4a2e-a797-59ac45439b25,,,,0.00,0.00
ab94b3ce-a60e-4793-a910-38e848022b34,12383.48,0.00,0.00,12383.48,0.00
379d798b-9254-40d8-8a16-445df3268cca,,,,0.00,0.00
7a21e093-1278-4063-b998-d8cec8af8013,,,,0.00,0.00
feb2f76a-e295-4986-8d81-8802b1c35094,,,,0.00,0.00
d485ba26-772d-4702-bfbc-3b878ac020a5,2259.11,1806.55,0.00,2259.11,1806.55
6381a39a-0bf7-4c00-96a5-cbfde2355932,36460.71,26900.00,0.00,36460.71,26900.00
12fa7521-cd56-4359-963e-bdb74670c504,13967.82,0.00,0.00,13967.82,0.00
a3059303-7572-450f-ab07-dab3a01e37d1,,,,0.00,0.00
b307486d-7ab2-4814-b7cc-47d321e0a153,877.08,0.00,0.00,877.08,0.00
9539a64a-5390-4a16-b319-b032779a5184,,,,0.00,0.00
a7b3f43d-d730-4d03-a80b-0434dcee534a,154487.21,64884.51,0.00,154487.21,64884.51
29f6b106-a307-4de9-9ea6-0ea44137240c,5339.00,0.00,0.00,5339.00,0.00
5b2cb434-8830-4039-9f94-010731796ae6,1928.79,0.00,0.00,1928.79,0.00
95a3089e-d722-4581-85ef-eaadb11a4541,16950.60,9080.25,0.00,16950.60,9080.25
6a252a49-3b7a-45a1-87ae-4628267be0fe,13083.11,0.00,0.00,13083.11,0.00
ba295a68-b945-4e6b-98f9-5738f58c705e,150000.00,60000.00,0.00,150000.00,60000.00
98d742b8-1931-4d0f-ab10-f70561cc9b08,,,,0.00,0.00
2b6e8421-ec8a-49be-8b4f-9bffa0964f2d,81262.92,15438.20,0.00,81262.92,15438.20
8860d781-21a5-4c44-ae06-5b11506db946,109145.80,0.00,30000.00,109145.80,0.00
71625046-a73d-4504-b283-a8f898b3b87f,2794.43,0.00,0.00,2794.43,0.00
cb350cfc-4a83-4666-9770-f7eb68ff20aa,35216.59,0.00,0.00,35216.59,0.00
2481e014-0e3a-425a-a442-7fd0be3bdeab,96316.16,0.00,0.00,96316.16,0.00
2ce22750-a507-419b-8edf-949db6e1c0bc,15739.89,0.00,0.00,15739.89,0.00
7faaa60b-96f0-4f41-9495-385a6177cb9b,,,,0.00,0.00
f2a5e278-f22b-4011-bcd8-b1ea319a01ec,,,,0.00,0.00
e0b09706-167a-4a51-a7c9-76c3688f5f53,250000.00,0.00,0.00,250000.00,0.00
40a16cf4-3f8f-4c6d-b0b3-8fa281c67bf1,0.00,5932.12,0.00,0.00,5932.12
c5b09451-7374-42d5-a898-0730c0acf9c6,85193.08,26272.44,0.00,85193.08,26272.44
8d2eccfe-229a-4980-aa13-8a7d9a697121,13511.39,0.00,0.00,13511.39,0.00
f863775a-d695-43f2-ac93-7b50cc5810ea,30371.37,0.00,0.00,30371.37,0.00
9e7601cd-23d0-4255-806e-45ead72e7fb5,37568.14,28534.70,0.00,37568.14,28534.70
8f03c9b9-f5f1-444e-808a-810de8c2af7a,96017.47,63174.58,0.00,96017.47,63174.58
bcdf47dd-3d09-4749-8975-33fcae10c079,2759.13,0.00,0.00,2759.13,0.00
cfccbff4-0c2e-4783-a9c7-e31a0328462e,3437.40,0.00,0.00,3437.40,0.00
44a0000c-23f9-44c4-b5ce-f9f0e03d6ac7,10063.20,2472.09,0.00,10063.20,2472.09
6fc686ca-7dc3-47b7-a977-4ed33c04b79f,128000.00,25000.00,0.00,128000.00,25000.00
3fc16d8a-f999-4297-b67f-5cc2b6d002c5,20000.00,0.00,0.00,20000.00,0.00
4a7771a7-5f26-404a-a174-24f1afe36f4e,,,,0.00,0.00
4d958790-e91d-485d-bc9b-6c0287bf453a,51131.89,0.00,0.00,51131.89,0.00
e08b08a8-fa02-4ea3-9644-66a8aefac53b,130000.00,91000.00,0.00,130000.00,91000.00
e76f27bf-3f51-48f2-9986-8b8d88b1e7c2,,,,0.00,0.00
10935df9-48ac-42ee-a829-e5da8cede8b8,0.00,310.00,0.00,0.00,310.00
e14887bd-0021-46b5-9b4e-dc8507814eb5,,,,0.00,0.00
d3dc5313-03dc-49b9-829d-50e84a942c7c,,,,0.00,0.00
59ff4ee7-8deb-4df3-baa2-fceeb38e6c28,126247.75,0.00,0.00,126247.75,0.00
63ae0c6b-7386-4d83-a6f5-3fbb1849bb49,3067.14,0.00,0.00,3067.14,0.00
7b01f59d-ef6c-4ecd-a9fa-aaa1f198ee27,1412.30,0.00,0.00,1412.30,0.00
1d08a92f-423c-48d5-996a-bb59ff871a3f,72702.52,5735.08,0.00,72702.52,5735.08
02e6e83f-8aa1-4242-95f8-30fb3a42c5b3,21739.03,2494.44,0.00,21739.03,2494.44
864e576a-6472-4da1-9241-772052184aac,8442.53,0.00,0.00,8442.53,0.00
fc744d96-5ee0-424d-b87e-0fe82a697faf,600.00,0.00,0.00,600.00,0.00
d6ce7e5b-a54f-438c-9758-d9db7c5c3d44,,,,0.00,0.00
51beeca6-1977-4036-90df-963410c17e53,2612.12,0.00,0.00,2612.12,0.00
54c4870c-081c-4b71-a09c-487cc86c3f65,25293.11,1594.87,0.00,25293.11,1594.87
7ff2bd2e-a6ef-4b5d-b697-ec8886605223,,,,0.00,0.00
44cdceb1-5203-446c-8378-73654ef86db2,,,,0.00,0.00
72a3f140-c0e6-4e7d-81fb-1ab71491f23e,150200.00,2300.00,0.00,150200.00,2300.00
7831d6c2-21e9-42b2-83e0-08adb9018703,58342.01,29000.00,30000.00,58342.01,29000.00
5d62ad28-4e35-4a95-880a-71e335b4f5f0,,,,0.00,0.00
2e71bfc1-45e3-4808-aa33-6fe1649a0450,,,,0.00,0.00
38ef3d30-5701-4349-a209-5455fcc8b6d2,17218.82,3928.45,0.00,17218.82,3928.45
edcd6534-2030-4449-bd24-de07e868f76b,2283.92,0.00,0.00,2283.92,0.00
072696bd-86c0-4c10-942e-651796474671,,,,0.00,0.00
f8455136-c3bd-4ff9-9fe0-0a2fdc86c34d,221.99,0.00,0.00,221.99,0.00
12b7aec5-866e-4fef-937d-e5a04d055c3f,73187.93,19050.41,0.00,73187.93,19050.41
945c5a6b-f550-4c56-828a-cc6ba5b9721b,5955.24,3240.00,0.00,5955.24,3240.00
a3132820-79ad-4a49-9431-68a1cb5e72eb,,,,0.00,0.00
2fa7682f-b817-4281-8e18-edf897a3c1b6,,,,0.00,0.00
299a9c5e-6433-4e53-870e-eb3873820c4a,550.00,0.00,0.00,550.00,0.00
ca8727a9-0b24-4d4f-bcf8-cd1a2f92ac6e,171417.74,92568.05,0.00,171417.74,92568.05
7a835ef9-b466-41cc-a9ca-b16cc3b83e41,437.94,0.00,0.00,437.94,0.00
74a53ee0-db18-4e09-b467-3be9fd90a93f,0.00,0.00,0.00,0.00,0.00
04ad4ec3-ee76-4317-be10-68b0dd3e4965,9746.61,0.00,0.00,9746.61,0.00
63745589-a0e1-44bc-af1a-171340e63b7a,244500.65,0.00,0.00,244500.65,0.00
96feca81-1272-4a47-92a7-2f11fd65587a,21153.53,2989.10,0.00,21153.53,2989.10
82d3ffea-4e63-446c-86f1-857568039383,2012.32,0.00,0.00,2012.32,0.00
874e36d1-7b8f-4558-99c9-0c8bd9d4e1b4,32099.55,29810.42,0.00,32099.55,29810.42
729358a4-6bf4-4670-a551-7aed5f7c582c,73051.07,0.00,0.00,73051.07,0.00
b3127b89-d540-4b81-bb39-07593a8a52cb,,,,0.00,0.00
eaac6b0e-5b0f-4040-8c04-942da977807f,,,,0.00,0.00
ee6668d8-e298-439f-8bf5-6de0b41c5070,189853.61,8679.84,0.00,189853.61,8679.84
50336a82-01c7-4c05-984e-4775d68aa2c7,3355.33,1044.00,0.00,3355.33,1044.00
72e9ad58-ed99-4558-8f1f-96bcfdb2cebb,,,,0.00,0.00
c42d8fee-bd79-432e-a8e5-2ff607ee728b,17476.21,0.00,0.00,17476.21,0.00
00230882-10ba-4f1b-a542-dae0aebfc097,25408.35,0.00,0.00,25408.35,0.00
7bde3f7a-81b4-4626-911e-3a2ca392599f,39396.27,16986.20,0.00,39396.27,16986.20
58e31faa-a192-413d-942c-53ecb3bf1b3a,65172.24,0.00,0.00,65172.24,0.00
b86542d7-d8ae-4935-81e9-0445196b8778,,,,0.00,0.00
df418812-46b7-4473-a0ea-8f989dff6764,,,,0.00,0.00
afbff8e4-e4c4-4ded-a31d-f5b5a3dcfb63,,,,0.00,0.00
785b34e6-376c-4a0c-a538-f67ad1544228,5690.43,0.00,0.00,5690.43,0.00
600b0e54-aa04-4d6c-9d41-f33484293dc4,,,,0.00,0.00
ef3c085d-8927-44ed-9f6e-1a1238599240,69101.98,0.00,30000.00,69101.98,0.00
